Model,DPO2002B
Firmware Version,1.52

Point Format,Y,
-9.320e-03,-0.84,-0.74
-9.288e-03,-0.78,-1.1
-9.256e-03,-0.7,-0.6
-9.224e-03,-0.96,-1.06
-9.192e-03,-0.86,-0.68
-9.160e-03,-0.9,-1.02
-9.128e-03,-0.84,-0.64
-9.096e-03,-0.74,-1.06
-9.064e-03,-0.86,-0.62
-9.032e-03,-0.88,-1.06
-9.000e-03,-0.82,-0.64
-8.968e-03,-0.84,-1.06
-8.936e-03,-1.02,-0.72
-8.904e-03,-0.88,-1
-8.872e-03,-0.9,-0.66
-8.840e-03,-0.84,-1.02
-8.808e-03,-0.82,-0.66
-8.776e-03,-0.9,-1.04
-8.744e-03,-0.9,-0.7
-8.712e-03,-0.84,-1.02
-8.680e-03,-0.92,-0.7
-8.648e-03,-0.82,-0.94
-8.616e-03,-0.76,-0.66
-8.584e-03,-0.78,-0.94
-8.552e-03,-0.82,-0.66
-8.520e-03,-0.9,-1.16
-8.488e-03,-0.9,-0.74
-8.456e-03,-0.94,-1.02
-8.424e-03,-0.84,-0.58
-8.392e-03,-0.76,-1.06
-8.360e-03,-1,-0.62
-8.328e-03,-0.92,-1.04
-8.296e-03,-0.86,-0.7
-8.264e-03,-0.92,-1.02
-8.232e-03,-0.84,-0.66
-8.200e-03,-0.8,-1
-8.168e-03,-0.88,-0.68
-8.136e-03,-0.9,-1
-8.104e-03,-0.82,-0.66
-8.072e-03,-0.88,-0.98
-8.040e-03,-0.88,-0.64
-8.008e-03,-0.82,-1
-7.976e-03,-0.84,-0.68
-7.944e-03,-0.78,-1.08
-7.912e-03,-1,-0.7
-7.880e-03,-0.74,-1.08
-7.848e-03,-0.8,-0.66
-7.816e-03,-0.88,-0.98
-7.784e-03,-0.76,-0.6
-7.752e-03,-0.76,-1.04
-7.720e-03,-0.74,-0.66
-7.688e-03,-0.8,-1.06
-7.656e-03,-0.88,-0.72
-7.624e-03,-0.86,-1.02
-7.592e-03,-0.76,-0.68
-7.560e-03,-0.82,-1.06
-7.528e-03,-0.82,-0.66
-7.496e-03,-0.86,-1
-7.464e-03,-0.8,-0.68
-7.432e-03,-0.9,-1.04
-7.400e-03,-0.84,-0.72
-7.368e-03,-0.82,-1.02
-7.336e-03,-0.84,-0.68
-7.304e-03,-0.78,-0.98
-7.272e-03,-0.82,-0.66
-7.240e-03,-0.72,-1
-7.208e-03,-0.88,-0.66
-7.176e-03,-0.84,-1
-7.144e-03,-0.78,-0.66
-7.112e-03,-0.84,-1.04
-7.080e-03,-0.88,-0.68
-7.048e-03,-0.94,-1
-7.016e-03,-0.84,-0.66
-6.984e-03,-0.88,-1.02
-6.952e-03,-0.92,-0.66
-6.920e-03,-0.82,-1.06
-6.888e-03,-0.96,-0.6
-6.856e-03,-0.78,-1.1
-6.824e-03,-0.9,-0.62
-6.792e-03,-0.84,-1.06
-6.760e-03,-0.88,-0.68
-6.728e-03,-0.98,-0.98
-6.696e-03,-0.88,-0.64
-6.664e-03,-0.88,-1.06
-6.632e-03,-0.92,-0.72
-6.600e-03,-0.82,-1
-6.568e-03,-0.94,-0.64
-6.536e-03,-0.94,-0.96
-6.504e-03,-0.86,-0.62
-6.472e-03,-0.78,-1.04
-6.440e-03,-0.82,-0.6
-6.408e-03,-0.84,-1.04
-6.376e-03,-0.76,-0.64
-6.344e-03,-0.9,-1.1
-6.312e-03,-0.78,-0.68
-6.280e-03,-0.74,-1.02
-6.248e-03,-0.94,-0.64
-6.216e-03,-0.96,-1.02
-6.184e-03,-0.86,-0.62
-6.152e-03,-0.86,-1.08
-6.120e-03,-0.7,-0.62
-6.088e-03,-0.76,-1.1
-6.056e-03,-0.72,-0.64
-6.024e-03,-0.94,-1.04
-5.992e-03,-0.88,-0.7
-5.960e-03,-0.8,-1
-5.928e-03,-0.82,-0.7
-5.896e-03,-0.84,-1.04
-5.864e-03,-0.74,-0.68
-5.832e-03,-0.78,-1.04
-5.800e-03,-0.84,-0.66
-5.768e-03,-0.88,-1.02
-5.736e-03,-0.78,-0.68
-5.704e-03,-0.84,-1.04
-5.672e-03,-0.88,-0.66
-5.640e-03,-0.88,-1
-5.608e-03,-0.82,-0.58
-5.576e-03,-0.6,-1.02
-5.544e-03,-0.72,-0.56
-5.512e-03,-0.84,-1.04
-5.480e-03,-0.86,-0.58
-5.448e-03,-0.84,-0.98
-5.416e-03,-0.7,-0.62
-5.384e-03,-0.88,-1.04
-5.352e-03,-0.94,-0.68
-5.320e-03,-0.9,-1
-5.288e-03,-0.72,-0.58
-5.256e-03,-0.76,-1.02
-5.224e-03,-0.86,-0.64
-5.192e-03,-0.72,-1
-5.160e-03,-0.84,-0.62
-5.128e-03,-0.82,-0.96
-5.096e-03,-0.78,-0.54
-5.064e-03,-0.76,-1.02
-5.032e-03,-0.9,-0.72
-5.000e-03,-0.78,-0.98
-4.968e-03,-0.84,-0.64
-4.936e-03,-0.84,-1.06
-4.904e-03,-0.88,-0.68
-4.872e-03,-0.86,-1.06
-4.840e-03,-0.84,-0.68
-4.808e-03,-0.88,-1.02
-4.776e-03,-0.66,-0.5
-4.744e-03,-1,-1.02
-4.712e-03,-0.82,-0.7
-4.680e-03,-0.84,-0.96
-4.648e-03,-0.8,-0.66
-4.616e-03,-0.84,-1.1
-4.584e-03,-0.94,-0.64
-4.552e-03,-0.8,-1.04
-4.520e-03,-0.88,-0.68
-4.488e-03,-0.92,-1
-4.456e-03,-0.78,-0.68
-4.424e-03,-0.86,-0.98
-4.392e-03,-0.86,-0.66
-4.360e-03,-0.74,-1.02
-4.328e-03,-0.82,-0.68
-4.296e-03,-0.86,-1.06
-4.264e-03,-0.88,-0.68
-4.232e-03,-0.9,-1.04
-4.200e-03,-0.86,-0.66
-4.168e-03,-0.84,-1
-4.136e-03,-0.86,-0.7
-4.104e-03,-0.8,-1.04
-4.072e-03,-0.78,-0.6
-4.040e-03,-0.88,-1.06
-4.008e-03,-0.74,-0.7
-3.976e-03,-0.82,-1.06
-3.944e-03,-0.76,-0.68
-3.912e-03,-0.7,-1.04
-3.880e-03,-0.82,-0.68
-3.848e-03,-0.76,-1.04
-3.816e-03,-0.8,-0.66
-3.784e-03,-0.82,-0.96
-3.752e-03,-0.82,-0.64
-3.720e-03,-0.86,-1.12
-3.688e-03,-0.78,-0.68
-3.656e-03,-0.78,-1.02
-3.624e-03,-0.86,-0.66
-3.592e-03,-0.92,-1.06
-3.560e-03,-0.68,-0.6
-3.528e-03,-0.88,-1.08
-3.496e-03,-0.94,-0.66
-3.464e-03,-0.74,-1.02
-3.432e-03,-0.8,-0.66
-3.400e-03,-0.9,-1.04
-3.368e-03,-0.84,-0.58
-3.336e-03,-0.88,-0.94
-3.304e-03,-0.8,-0.68
-3.272e-03,-0.78,-1.06
-3.240e-03,-0.84,-0.7
-3.208e-03,-0.82,-1.1
-3.176e-03,-0.8,-0.68
-3.144e-03,-0.74,-0.94
-3.112e-03,-0.7,-0.56
-3.080e-03,-0.92,-1.06
-3.048e-03,-0.88,-0.64
-3.016e-03,-0.84,-1.02
-2.984e-03,-0.84,-0.72
-2.952e-03,-0.78,-0.98
-2.920e-03,-0.94,-0.7
-2.888e-03,-0.94,-0.98
-2.856e-03,-0.9,-0.66
-2.824e-03,-0.84,-0.98
-2.792e-03,-0.86,-0.64
-2.760e-03,-0.96,-1
-2.728e-03,-0.9,-0.72
-2.696e-03,-0.86,-1
-2.664e-03,-0.82,-0.68
-2.632e-03,-0.78,-1.04
-2.600e-03,-0.96,-0.7
-2.568e-03,-0.92,-1.08
-2.536e-03,-0.76,-0.7
-2.504e-03,-0.9,-1.06
-2.472e-03,-0.84,-0.64
-2.440e-03,-0.86,-1.06
-2.408e-03,-0.8,-0.66
-2.376e-03,-1.02,-1.16
-2.344e-03,-0.94,-0.7
-2.312e-03,-0.82,-1.02
-2.280e-03,-0.92,-0.72
-2.248e-03,-0.8,-1.06
-2.216e-03,-0.94,-0.7
-2.184e-03,-0.82,-1.04
-2.152e-03,-0.84,-0.64
-2.120e-03,-0.92,-1.12
-2.088e-03,-0.8,-0.7
-2.056e-03,-1.02,-1.12
-2.024e-03,-0.84,-0.76
-1.992e-03,-0.76,-1.06
-1.960e-03,-0.96,-0.68
-1.928e-03,-0.9,-1.02
-1.896e-03,-0.88,-0.7
-1.864e-03,-0.88,-1
-1.832e-03,-0.84,-0.6
-1.800e-03,-0.84,-1.06
-1.768e-03,-0.76,-0.58
-1.736e-03,-0.78,-1.08
-1.704e-03,-0.88,-0.66
-1.672e-03,-0.8,-1
-1.640e-03,-0.88,-0.62
-1.608e-03,-0.72,-1.02
-1.576e-03,-0.8,-0.66
-1.544e-03,-0.88,-1.06
-1.512e-03,-0.8,-0.74
-1.480e-03,-0.9,-1.06
-1.448e-03,-0.92,-0.62
-1.416e-03,-0.7,-1.08
-1.384e-03,-0.86,-0.64
-1.352e-03,-0.82,-1.02
-1.320e-03,-0.82,-0.64
-1.288e-03,-0.84,-0.98
-1.256e-03,-0.9,-0.68
-1.224e-03,-0.88,-1
-1.192e-03,-0.82,-0.64
-1.160e-03,-0.88,-0.96
-1.128e-03,-0.86,-0.64
-1.096e-03,-0.88,-1.06
-1.064e-03,-0.88,-0.6
-1.032e-03,-0.84,-1.02
-1.000e-03,-0.86,-0.64
-9.680e-04,-0.88,-1.04
-9.360e-04,-1.02,-0.68
-9.040e-04,-0.9,-1
-8.720e-04,-0.84,-0.62
-8.400e-04,-0.82,-1.08
-8.080e-04,-0.78,-0.66
-7.760e-04,-1.04,-1.14
-7.440e-04,-0.9,-0.66
-7.120e-04,-0.92,-1.06
-6.800e-04,-0.84,-0.64
-6.480e-04,-0.86,-1.02
-6.160e-04,-0.82,-0.7
-5.840e-04,-0.88,-1.04
-5.520e-04,-0.94,-0.72
-5.200e-04,-0.84,-1
-4.880e-04,-0.88,-0.64
-4.560e-04,-0.78,-1.08
-4.240e-04,-0.84,-0.66
-3.920e-04,-0.86,-1.08
-3.600e-04,-0.84,-0.66
-3.280e-04,-0.78,-0.98
-2.960e-04,-0.82,-0.66
-2.640e-04,-0.74,-1
-2.320e-04,-0.76,-0.66
-2.000e-04,-0.8,-1.02
-1.680e-04,-0.8,-0.64
-1.360e-04,-0.9,-1.02
-1.040e-04,-0.82,-0.64
-7.200e-05,-0.84,-0.96
-4.000e-05,-0.78,-0.62
-7.997e-06,-0.84,-2.92
2.400e-05,-2.92,2.16
5.600e-05,0.18,-0.1
8.800e-05,0.18,0.36
1.200e-04,-0.02,-0.28
1.520e-04,-0.1,0.14
1.840e-04,-0.12,-0.5
2.160e-04,-0.28,-0.08
2.480e-04,-0.4,-0.62
2.800e-04,-0.34,-0.3
3.120e-04,-0.48,-0.8
3.440e-04,-0.68,-0.4
3.760e-04,-0.58,-0.86
4.080e-04,-0.76,-0.46
4.400e-04,-0.78,-0.98
4.720e-04,-0.84,-0.6
5.040e-04,-0.84,-1.02
5.360e-04,-0.9,-0.68
5.680e-04,-0.84,-1.24
6.000e-04,-0.94,-0.76
6.320e-04,-0.92,-1.1
6.640e-04,-0.98,-0.78
6.960e-04,-0.9,-1.24
7.280e-04,-1.06,-0.82
7.600e-04,-1.02,-1.28
7.920e-04,-1.16,-0.76
8.240e-04,-0.92,-1.22
8.560e-04,-1.06,-0.86
8.880e-04,-1.1,-1.3
9.200e-04,-1.12,-0.88
9.520e-04,-1.12,-1.22
9.840e-04,-0.94,-0.8
1.016e-03,-0.96,-1.28
1.048e-03,-1.02,-0.82
1.080e-03,-1.14,-1.22
1.112e-03,-1.16,-0.86
1.144e-03,-1.1,-1.24
1.176e-03,-1.1,-0.82
1.208e-03,-1.04,-1.24
1.240e-03,-1.02,-0.8
1.272e-03,-1.06,-1.22
1.304e-03,-1.18,-0.9
1.336e-03,-1.1,-1.18
1.368e-03,-1.1,-0.84
1.400e-03,-1.06,-1.28
1.432e-03,-1.16,-0.84
1.464e-03,-1.04,-1.18
1.496e-03,-1.02,-0.8
1.528e-03,-1.08,-1.14
1.560e-03,-0.88,-0.74
1.592e-03,-1.1,-1.2
1.624e-03,-1.06,-0.82
1.656e-03,-0.94,-1.16
1.688e-03,-0.92,-0.76
1.720e-03,-0.98,-1.12
1.752e-03,-1.02,-0.8
1.784e-03,-1.08,-1.16
1.816e-03,-0.96,-0.82
1.848e-03,-0.82,-1.08
1.880e-03,-0.92,-0.72
1.912e-03,-0.94,-1.12
1.944e-03,-0.98,-0.78
1.976e-03,-0.8,-1.18
2.008e-03,-0.84,-0.7
2.040e-03,-0.9,-1.1
2.072e-03,-0.94,-0.84
2.104e-03,-0.92,-1.1
2.136e-03,-0.78,-0.74
2.168e-03,-0.94,-1.1
2.200e-03,-0.8,-0.78
2.232e-03,-0.94,-1.12
2.264e-03,-0.94,-0.74
2.296e-03,-0.86,-1.12
2.328e-03,-0.86,-0.7
2.360e-03,-0.84,-1.14
2.392e-03,-0.9,-0.74
2.424e-03,-0.96,-1.06
2.456e-03,-0.92,-0.74
2.488e-03,-0.94,-1.1
2.520e-03,-0.78,-0.7
2.552e-03,-0.76,-1.02
2.584e-03,-0.84,-0.7
2.616e-03,-0.82,-1.04
2.648e-03,-0.86,-0.7
2.680e-03,-0.86,-1.04
2.712e-03,-0.88,-0.72
2.744e-03,-0.88,-1.06
2.776e-03,-0.94,-0.74
2.808e-03,-0.9,-1.02
2.840e-03,-0.92,-0.7
2.872e-03,-0.86,-1.04
2.904e-03,-0.84,-0.58
2.936e-03,-0.98,-1.06
2.968e-03,-0.84,-0.54
3.000e-03,-0.98,-1.04
3.032e-03,-0.92,-0.66
3.064e-03,-0.9,-1.02
3.096e-03,-0.74,-0.64
3.128e-03,-1,-1.04
3.160e-03,-0.84,-0.7
3.192e-03,-0.9,-0.98
3.224e-03,-0.84,-0.62
3.256e-03,-0.8,-1.08
3.288e-03,-0.8,-0.62
3.320e-03,-0.96,-1.02
3.352e-03,-0.78,-0.64
3.384e-03,-0.82,-1.02
3.416e-03,-0.8,-0.68
3.448e-03,-0.84,-0.96
3.480e-03,-0.64,-0.56
3.512e-03,-0.9,-1.04
3.544e-03,-0.84,-0.64
3.576e-03,-0.9,-1.02
3.608e-03,-0.82,-0.68
3.640e-03,-0.72,-0.98
3.672e-03,-0.82,-0.58
3.704e-03,-0.82,-1
3.736e-03,-0.84,-0.64
3.768e-03,-0.82,-1.04
3.800e-03,-0.9,-0.64
3.832e-03,-0.72,-1.02
3.864e-03,-0.74,-0.6
3.896e-03,-0.74,-0.98
3.928e-03,-0.74,-0.66
3.960e-03,-0.86,-1.04
3.992e-03,-0.9,-0.66
4.024e-03,-0.88,-1.04
4.056e-03,-0.74,-0.64
4.088e-03,-0.8,-1.02
4.120e-03,-0.82,-0.68
4.152e-03,-0.76,-0.96
4.184e-03,-0.74,-0.64
4.216e-03,-0.82,-1
4.248e-03,-0.88,-0.7
4.280e-03,-0.86,-0.98
4.312e-03,-0.68,-0.56
4.344e-03,-0.76,-0.94
4.376e-03,-0.84,-0.66
4.408e-03,-0.8,-0.98
4.440e-03,-0.88,-0.64
4.472e-03,-0.78,-1.02
4.504e-03,-0.86,-0.6
4.536e-03,-0.86,-1.04
4.568e-03,-0.78,-0.66
4.600e-03,-0.92,-1.02
4.632e-03,-0.76,-0.66
4.664e-03,-0.88,-1.02
4.696e-03,-0.82,-0.64
4.728e-03,-0.96,-1.02
4.760e-03,-1,-0.64
4.792e-03,-0.82,-1.04
4.824e-03,-0.98,-0.66
4.856e-03,-0.9,-0.98
4.888e-03,-0.94,-0.66
4.920e-03,-0.8,-1.04
4.952e-03,-0.92,-0.68
4.984e-03,-0.84,-1.02
5.016e-03,-0.86,-0.68
5.048e-03,-0.92,-1
5.080e-03,-0.9,-0.68
5.112e-03,-0.86,-1.04
5.144e-03,-0.96,-0.62
5.176e-03,-0.84,-0.98
5.208e-03,-0.86,-0.64
5.240e-03,-0.86,-1.02
5.272e-03,-0.88,-0.7
5.304e-03,-0.84,-1
5.336e-03,-0.86,-0.68
5.368e-03,-0.88,-1.02
5.400e-03,-1,-0.64
5.432e-03,-0.8,-0.98
5.464e-03,-0.92,-0.6
5.496e-03,-0.76,-1.06
5.528e-03,-0.78,-0.58
5.560e-03,-0.86,-1.02
5.592e-03,-0.8,-0.62
5.624e-03,-0.9,-1.04
5.656e-03,-0.68,-0.64
5.688e-03,-0.92,-1.1
5.720e-03,-0.68,-0.58
5.752e-03,-0.76,-1
5.784e-03,-0.84,-0.68
5.816e-03,-0.86,-0.98
5.848e-03,-0.82,-0.7
5.880e-03,-0.84,-1.06
5.912e-03,-0.76,-0.62
5.944e-03,-0.84,-1.06
5.976e-03,-0.74,-0.66
6.008e-03,-0.8,-1.04
6.040e-03,-0.76,-0.7
6.072e-03,-0.94,-1.04
6.104e-03,-0.76,-0.58
6.136e-03,-0.8,-1.06
6.168e-03,-0.86,-0.72
6.200e-03,-0.76,-1.04
6.232e-03,-0.82,-0.64
6.264e-03,-0.92,-1.02
6.296e-03,-0.82,-0.64
6.328e-03,-0.92,-1.1
6.360e-03,-0.86,-0.7
6.392e-03,-0.84,-1.02
6.424e-03,-0.78,-0.68
6.456e-03,-0.88,-1.06
6.488e-03,-0.88,-0.72
6.520e-03,-0.88,-1.04
6.552e-03,-0.98,-0.66
6.584e-03,-0.88,-1
6.616e-03,-0.88,-0.66
