Model,DPO2002B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.002,
Sample Interval,3.84025e-06,
Filter Frequency,7e+07,
Record Length,5208,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0.6,
Vertical Scale,0.5,
Label,,
TIME,CH1,CH1 Peak Detect
-9.1513e-04,-1.08,-0.92
-9.1129e-04,-1.08,-1.2
-9.0745e-04,-1.1,-0.92
-9.0361e-04,-0.96,-1.08
-8.9977e-04,-1.04,-0.88
-8.9593e-04,-1.04,-1.1
-8.9209e-04,-1.06,-0.96
-8.8825e-04,-1.04,-1.16
-8.8441e-04,-1.08,-0.94
-8.8057e-04,-0.98,-1.16
-8.7673e-04,-1.06,-0.96
-8.7288e-04,-1.04,-1.14
-8.6904e-04,-0.92,-0.86
-8.6520e-04,-0.9,-1.06
-8.6136e-04,-0.96,-0.86
-8.5752e-04,-0.9,-1
-8.5368e-04,-0.92,-0.82
-8.4984e-04,-1,-1.1
-8.4600e-04,-1.06,-0.92
-8.4216e-04,-1,-1.06
-8.3832e-04,-0.92,-0.82
-8.3448e-04,-1,-1.16
-8.3064e-04,-1.02,-0.9
-8.2680e-04,-1.02,-1.12
-8.2296e-04,-1,-0.86
-8.1912e-04,-0.86,-1.02
-8.1528e-04,-0.92,-0.84
-8.1144e-04,-0.94,-1.04
-8.0760e-04,-0.98,-0.9
-8.0376e-04,-1.02,-1.12
-7.9992e-04,-1.02,-0.94
-7.9608e-04,-1.1,-1.1
-7.9224e-04,-1.06,-0.94
-7.8840e-04,-1.06,-1.1
-7.8456e-04,-1,-0.92
-7.8072e-04,-0.94,-1.08
-7.7688e-04,-0.98,-0.9
-7.7304e-04,-0.9,-1
-7.6920e-04,-0.9,-0.84
-7.6536e-04,-0.92,-1.16
-7.6152e-04,-0.98,-0.84
-7.5768e-04,-1.1,-1.16
-7.5384e-04,-1,-0.9
-7.5000e-04,-1.02,-1.06
-7.4616e-04,-0.98,-0.92
-7.4232e-04,-1.04,-1.08
-7.3848e-04,-1.06,-0.94
-7.3464e-04,-1.04,-1.18
-7.3080e-04,-1.08,-0.98
-7.2696e-04,-1,-1.06
-7.2312e-04,-0.88,-0.84
-7.1927e-04,-0.86,-1.18
-7.1543e-04,-0.92,-0.84
-7.1159e-04,-1.08,-1.14
-7.0775e-04,-1,-0.92
-7.0391e-04,-0.98,-1.1
-7.0007e-04,-1.02,-0.9
-6.9623e-04,-1.08,-1.08
-6.9239e-04,-0.98,-0.88
-6.8855e-04,-0.98,-1.04
-6.8471e-04,-0.94,-0.84
-6.8087e-04,-0.9,-1.02
-6.7703e-04,-0.9,-0.86
-6.7319e-04,-0.94,-1.08
-6.6935e-04,-0.98,-0.86
-6.6551e-04,-0.98,-1.1
-6.6167e-04,-0.98,-0.9
-6.5783e-04,-0.98,-1.12
-6.5399e-04,-1.1,-0.9
-6.5015e-04,-1,-1.12
-6.4631e-04,-1,-0.94
-6.4247e-04,-1.14,-1.2
-6.3863e-04,-1.12,-0.92
-6.3479e-04,-0.96,-1.02
-6.3095e-04,-0.9,-0.78
-6.2711e-04,-0.9,-1.04
-6.2327e-04,-0.9,-0.86
-6.1943e-04,-0.94,-1.06
-6.1559e-04,-0.9,-0.82
-6.1175e-04,-0.92,-1.06
-6.0791e-04,-0.98,-0.86
-6.0407e-04,-0.96,-1.14
-6.0023e-04,-1.06,-0.92
-5.9639e-04,-1.12,-1.16
-5.9255e-04,-1.08,-1
-5.8871e-04,-1.04,-1.2
-5.8487e-04,-1.06,-0.96
-5.8103e-04,-1.12,-1.18
-5.7719e-04,-0.98,-0.86
-5.7335e-04,-0.92,-1.16
-5.6951e-04,-0.94,-0.86
-5.6567e-04,-1.04,-1.12
-5.6182e-04,-0.9,-0.82
-5.5798e-04,-0.9,-1.02
-5.5414e-04,-0.96,-0.84
-5.5030e-04,-0.98,-1.08
-5.4646e-04,-1.04,-0.88
-5.4262e-04,-0.96,-1.08
-5.3878e-04,-1.02,-0.88
-5.3494e-04,-0.98,-1.24
-5.3110e-04,-1.06,-0.92
-5.2726e-04,-1.14,-1.26
-5.2342e-04,-1.16,-1.06
-5.1958e-04,-1.08,-1.16
-5.1574e-04,-0.92,-0.8
-5.1190e-04,-0.84,-0.94
-5.0806e-04,-0.9,-0.76
-5.0422e-04,-0.88,-1
-5.0038e-04,-0.98,-0.76
-4.9654e-04,-0.94,-1.02
-4.9270e-04,-0.96,-0.78
-4.8886e-04,-0.9,-1.1
-4.8502e-04,-1.04,-0.84
-4.8118e-04,-0.92,-1.16
-4.7734e-04,-1,-0.86
-4.7350e-04,-1.02,-1.14
-4.6966e-04,-1.04,-0.96
-4.6582e-04,-1.02,-1.14
-4.6198e-04,-1.06,-0.94
-4.5814e-04,-1.06,-1.12
-4.5430e-04,-1.02,-0.9
-4.5046e-04,-1.06,-1.08
-4.4662e-04,-0.96,-0.88
-4.4278e-04,-1.02,-1.18
-4.3894e-04,-1.04,-0.96
-4.3510e-04,-1.14,-1.2
-4.3126e-04,-1.1,-0.88
-4.2742e-04,-0.88,-1.12
-4.2358e-04,-0.88,-0.8
-4.1974e-04,-1.04,-1.1
-4.1590e-04,-1.02,-0.96
-4.1206e-04,-1.06,-1.12
-4.0822e-04,-1.02,-0.94
-4.0437e-04,-1.04,-1.16
-4.0053e-04,-1.1,-0.96
-3.9669e-04,-1.1,-1.14
-3.9285e-04,-1.12,-0.94
-3.8901e-04,-0.98,-1.06
-3.8517e-04,-0.92,-0.88
-3.8133e-04,-0.98,-1.14
-3.7749e-04,-1.02,-0.92
-3.7365e-04,-1.04,-1.14
-3.6981e-04,-1.06,-0.98
-3.6597e-04,-1.02,-1.08
-3.6213e-04,-1,-0.86
-3.5829e-04,-0.94,-0.98
-3.5445e-04,-0.86,-0.76
-3.5061e-04,-0.84,-1.08
-3.4677e-04,-1,-0.76
-3.4293e-04,-1,-1.06
-3.3909e-04,-0.98,-0.88
-3.3525e-04,-0.9,-1
-3.3141e-04,-0.92,-0.84
-3.2757e-04,-0.86,-1.08
-3.2373e-04,-0.96,-0.82
-3.1989e-04,-1.02,-1.12
-3.1605e-04,-1.04,-0.88
-3.1221e-04,-0.92,-1.02
-3.0837e-04,-0.92,-0.8
-3.0453e-04,-0.9,-1.08
-3.0069e-04,-1.02,-0.8
-2.9685e-04,-1.06,-1.1
-2.9301e-04,-1.02,-0.94
-2.8917e-04,-1.04,-1.12
-2.8533e-04,-1.02,-0.94
-2.8149e-04,-1.02,-1.1
-2.7765e-04,-0.94,-0.88
-2.7381e-04,-0.92,-1.02
-2.6997e-04,-0.88,-0.8
-2.6613e-04,-0.96,-1.14
-2.6229e-04,-1.04,-0.9
-2.5845e-04,-1.04,-1.06
-2.5461e-04,-0.96,-0.84
-2.5076e-04,-0.94,-1.08
-2.4692e-04,-0.94,-0.84
-2.4308e-04,-0.98,-1.06
-2.3924e-04,-0.98,-0.92
-2.3540e-04,-0.94,-1.06
-2.3156e-04,-0.92,-0.9
-2.2772e-04,-0.98,-1.06
-2.2388e-04,-0.92,-0.88
-2.2004e-04,-0.94,-1.16
-2.1620e-04,-1.06,-0.9
-2.1236e-04,-1.12,-1.16
-2.0852e-04,-1.1,-0.84
-2.0468e-04,-0.92,-1.08
-2.0084e-04,-1.02,-0.84
-1.9700e-04,-1.02,-1.04
-1.9316e-04,-0.92,-0.86
-1.8932e-04,-0.98,-1.14
-1.8548e-04,-1.04,-0.94
-1.8164e-04,-1.02,-1.2
-1.7780e-04,-1.04,-0.92
-1.7396e-04,-0.92,-1.06
-1.7012e-04,-0.94,-0.88
-1.6628e-04,-1.02,-1.1
-1.6244e-04,-0.98,-0.92
-1.5860e-04,-1.08,-1.1
-1.5476e-04,-1.06,-0.92
-1.5092e-04,-0.96,-1.02
-1.4708e-04,-0.92,-0.82
-1.4324e-04,-0.92,-1.1
-1.3940e-04,-0.96,-0.86
-1.3556e-04,-1.02,-1.12
-1.3172e-04,-1,-0.98
-1.2788e-04,-1.02,-1.1
-1.2404e-04,-1.02,-0.9
-1.2020e-04,-0.94,-1
-1.1636e-04,-0.92,-0.84
-1.1252e-04,-0.98,-1.08
-1.0868e-04,-1.04,-0.88
-1.0484e-04,-1.06,-1.1
-1.0100e-04,-1,-0.88
-9.7155e-05,-1.02,-1.18
-9.3315e-05,-1.08,-0.96
-8.9475e-05,-1.06,-1.16
-8.5634e-05,-1.08,-0.98
-8.1794e-05,-1.02,-1.18
-7.7954e-05,-1.02,-0.98
-7.4114e-05,-1.02,-1.1
-7.0273e-05,-0.96,-0.9
-6.6433e-05,-0.96,-1.18
-6.2593e-05,-0.98,-0.88
-5.8753e-05,-1.18,-1.22
-5.4912e-05,-1.16,-0.98
-5.1072e-05,-1.04,-1.06
-4.7232e-05,-0.98,-0.84
-4.3392e-05,-0.9,-0.98
-3.9551e-05,-0.86,-0.82
