Model,DPO2002B
Firmware Version,1.52

Point Format,Y,
-1.8560e-02,-0.94,-1.2
-1.8521e-02,-1.12,-0.88
-1.8483e-02,-0.96,-1.22
-1.8445e-02,-0.94,-0.82
-1.8406e-02,-0.88,-1.14
-1.8368e-02,-0.92,-0.84
-1.8329e-02,-0.96,-1.14
-1.8291e-02,-1.02,-0.78
-1.8253e-02,-0.9,-1.18
-1.8214e-02,-0.98,-0.78
-1.8176e-02,-1.12,-1.18
-1.8137e-02,-0.84,-0.76
-1.8099e-02,-0.9,-1.18
-1.8061e-02,-1.06,-0.82
-1.8022e-02,-1.02,-1.18
-1.7984e-02,-0.88,-0.74
-1.7945e-02,-0.92,-1.2
-1.7907e-02,-0.86,-0.78
-1.7869e-02,-1,-1.16
-1.7830e-02,-0.96,-0.78
-1.7792e-02,-0.92,-1.18
-1.7753e-02,-0.98,-0.78
-1.7715e-02,-0.9,-1.14
-1.7677e-02,-0.96,-0.82
-1.7638e-02,-0.94,-1.14
-1.7600e-02,-1.08,-0.78
-1.7561e-02,-1,-1.14
-1.7523e-02,-1,-0.84
-1.7485e-02,-0.98,-1.14
-1.7446e-02,-0.98,-0.76
-1.7408e-02,-0.88,-1.16
-1.7369e-02,-1.06,-0.76
-1.7331e-02,-1,-1.1
-1.7293e-02,-0.9,-0.76
-1.7254e-02,-0.94,-1.18
-1.7216e-02,-0.86,-0.82
-1.7177e-02,-0.94,-1.14
-1.7139e-02,-0.96,-0.84
-1.7101e-02,-1,-1.14
-1.7062e-02,-1,-0.82
-1.7024e-02,-0.98,-1.18
-1.6985e-02,-1.02,-0.8
-1.6947e-02,-1.04,-1.16
-1.6909e-02,-1,-0.8
-1.6870e-02,-1,-1.16
-1.6832e-02,-0.98,-0.82
-1.6793e-02,-1.02,-1.22
-1.6755e-02,-0.96,-0.82
-1.6717e-02,-0.96,-1.18
-1.6678e-02,-0.96,-0.82
-1.6640e-02,-0.86,-1.18
-1.6601e-02,-0.88,-0.7
-1.6563e-02,-0.96,-1.28
-1.6525e-02,-1.1,-0.82
-1.6486e-02,-0.94,-1.16
-1.6448e-02,-0.94,-0.7
-1.6409e-02,-1.1,-1.2
-1.6371e-02,-1.04,-0.78
-1.6333e-02,-0.94,-1.16
-1.6294e-02,-1,-0.82
-1.6256e-02,-1.02,-1.16
-1.6217e-02,-1.08,-0.84
-1.6179e-02,-0.9,-1.14
-1.6141e-02,-0.92,-0.84
-1.6102e-02,-0.96,-1.22
-1.6064e-02,-1.08,-0.78
-1.6025e-02,-0.88,-1.18
-1.5987e-02,-0.88,-0.8
-1.5949e-02,-0.96,-1.18
-1.5910e-02,-0.92,-0.8
-1.5872e-02,-0.98,-1.12
-1.5833e-02,-0.9,-0.74
-1.5795e-02,-0.8,-1.2
-1.5756e-02,-0.92,-0.74
-1.5718e-02,-1.08,-1.12
-1.5680e-02,-1.04,-0.76
-1.5641e-02,-1,-1.2
-1.5603e-02,-1.02,-0.8
-1.5564e-02,-1,-1.18
-1.5526e-02,-0.96,-0.82
-1.5488e-02,-1.06,-1.14
-1.5449e-02,-0.94,-0.8
-1.5411e-02,-0.9,-1.16
-1.5372e-02,-0.92,-0.8
-1.5334e-02,-0.94,-1.12
-1.5296e-02,-0.98,-0.84
-1.5257e-02,-1,-1.16
-1.5219e-02,-1.08,-0.84
-1.5180e-02,-0.92,-1.16
-1.5142e-02,-0.88,-0.76
-1.5104e-02,-0.94,-1.18
-1.5065e-02,-1.02,-0.8
-1.5027e-02,-0.98,-1.16
-1.4988e-02,-1.04,-0.72
-1.4950e-02,-0.9,-1.16
-1.4912e-02,-0.96,-0.86
-1.4873e-02,-0.92,-1.18
-1.4835e-02,-0.98,-0.74
-1.4796e-02,-1.02,-1.22
-1.4758e-02,-1.1,-0.86
-1.4720e-02,-1.02,-1.24
-1.4681e-02,-0.9,-0.76
-1.4643e-02,-1,-1.2
-1.4604e-02,-0.9,-0.8
-1.4566e-02,-0.94,-1.16
-1.4528e-02,-1.02,-0.8
-1.4489e-02,-0.98,-1.14
-1.4451e-02,-1.04,-0.74
-1.4412e-02,-1.02,-1.2
-1.4374e-02,-0.96,-0.84
-1.4336e-02,-0.84,-1.14
-1.4297e-02,-1,-0.78
-1.4259e-02,-1.04,-1.12
-1.4220e-02,-0.94,-0.8
-1.4182e-02,-0.88,-1.12
-1.4144e-02,-1.02,-0.82
-1.4105e-02,-1.02,-1.18
-1.4067e-02,-0.96,-0.78
-1.4028e-02,-0.8,-1.22
-1.3990e-02,-0.92,-0.74
-1.3952e-02,-1.14,-1.22
-1.3913e-02,-0.94,-0.76
-1.3875e-02,-0.92,-1.18
-1.3836e-02,-0.86,-0.76
-1.3798e-02,-0.9,-1.2
-1.3760e-02,-0.96,-0.8
-1.3721e-02,-0.96,-1.2
-1.3683e-02,-0.86,-0.8
-1.3644e-02,-1.04,-1.18
-1.3606e-02,-0.98,-0.82
-1.3568e-02,-1,-1.18
-1.3529e-02,-1.08,-0.78
-1.3491e-02,-0.96,-1.2
-1.3452e-02,-0.92,-0.8
-1.3414e-02,-1,-1.12
-1.3376e-02,-0.94,-0.76
-1.3337e-02,-1.08,-1.18
-1.3299e-02,-0.94,-0.8
-1.3260e-02,-1.04,-1.24
-1.3222e-02,-0.92,-0.78
-1.3184e-02,-0.92,-1.18
-1.3145e-02,-0.98,-0.7
-1.3107e-02,-1.06,-1.22
-1.3068e-02,-1,-0.76
-1.3030e-02,-0.9,-1.18
-1.2992e-02,-0.98,-0.82
-1.2953e-02,-1.02,-1.14
-1.2915e-02,-0.92,-0.8
-1.2876e-02,-1.1,-1.14
-1.2838e-02,-0.82,-0.74
-1.2800e-02,-0.96,-1.18
-1.2761e-02,-0.98,-0.84
-1.2723e-02,-1.04,-1.18
-1.2684e-02,-1.04,-0.76
-1.2646e-02,-0.9,-1.24
-1.2607e-02,-0.88,-0.78
-1.2569e-02,-0.98,-1.14
-1.2531e-02,-0.94,-0.76
-1.2492e-02,-1.04,-1.22
-1.2454e-02,-1.06,-0.76
-1.2415e-02,-1.06,-1.24
-1.2377e-02,-1.1,-0.78
-1.2339e-02,-0.98,-1.18
-1.2300e-02,-0.92,-0.86
-1.2262e-02,-1.04,-1.22
-1.2223e-02,-1.18,-0.84
-1.2185e-02,-0.98,-1.16
-1.2147e-02,-1,-0.72
-1.2108e-02,-0.98,-1.16
-1.2070e-02,-0.98,-0.74
-1.2031e-02,-1.08,-1.18
-1.1993e-02,-0.9,-0.78
-1.1955e-02,-0.9,-1.18
-1.1916e-02,-1,-0.8
-1.1878e-02,-1.06,-1.14
-1.1839e-02,-1.1,-0.74
-1.1801e-02,-0.96,-1.2
-1.1763e-02,-0.96,-0.82
-1.1724e-02,-1.04,-1.1
-1.1686e-02,-1.06,-0.8
-1.1647e-02,-1.04,-1.2
-1.1609e-02,-1.04,-0.8
-1.1571e-02,-0.9,-1.2
-1.1532e-02,-1,-0.8
-1.1494e-02,-1.08,-1.16
-1.1455e-02,-0.96,-0.86
-1.1417e-02,-0.96,-1.16
-1.1379e-02,-1.02,-0.76
-1.1340e-02,-1.02,-1.2
-1.1302e-02,-0.94,-0.74
-1.1263e-02,-1,-1.16
-1.1225e-02,-0.96,-0.76
-1.1187e-02,-0.98,-1.14
-1.1148e-02,-1.06,-0.76
-1.1110e-02,-1,-1.14
-1.1071e-02,-0.96,-0.8
-1.1033e-02,-0.86,-1.08
-1.0995e-02,-1.06,-0.76
-1.0956e-02,-0.9,-1.14
-1.0918e-02,-1,-0.78
-1.0879e-02,-0.96,-1.16
-1.0841e-02,-1.04,-0.82
-1.0803e-02,-0.98,-1.16
-1.0764e-02,-1.04,-0.84
-1.0726e-02,-0.96,-1.18
-1.0687e-02,-0.96,-0.78
-1.0649e-02,-0.98,-1.12
-1.0611e-02,-0.98,-0.74
-1.0572e-02,-0.92,-1.18
-1.0534e-02,-0.94,-0.78
-1.0495e-02,-1.14,-1.26
-1.0457e-02,-1.06,-0.88
-1.0419e-02,-0.98,-1.2
-1.0380e-02,-1.04,-0.76
-1.0342e-02,-0.96,-1.14
-1.0303e-02,-1.04,-0.76
-1.0265e-02,-1.02,-1.2
-1.0227e-02,-0.96,-0.78
-1.0188e-02,-0.94,-1.18
-1.0150e-02,-0.96,-0.74
-1.0111e-02,-0.98,-1.14
-1.0073e-02,-0.9,-0.7
-1.0035e-02,-1,-1.18
-9.9961e-03,-0.94,-0.8
-9.9577e-03,-1,-1.22
-9.9193e-03,-1.1,-0.78
-9.8809e-03,-0.96,-1.2
-9.8425e-03,-1.04,-0.76
-9.8041e-03,-0.9,-1.2
-9.7657e-03,-1.18,-0.82
-9.7273e-03,-1.02,-1.14
-9.6889e-03,-0.84,-0.76
-9.6505e-03,-1,-1.26
-9.6121e-03,-1,-0.8
-9.5737e-03,-0.98,-1.2
-9.5353e-03,-1.02,-0.84
-9.4969e-03,-0.86,-1.18
-9.4585e-03,-0.92,-0.82
-9.4201e-03,-1.14,-1.18
-9.3817e-03,-0.96,-0.8
-9.3433e-03,-0.96,-1.16
-9.3049e-03,-0.98,-0.86
-9.2665e-03,-1.06,-1.14
-9.2281e-03,-1.06,-0.82
-9.1897e-03,-0.9,-1.18
-9.1513e-03,-0.96,-0.8
-9.1129e-03,-0.86,-1.18
-9.0745e-03,-1,-0.82
-9.0361e-03,-0.92,-1.18
-8.9977e-03,-0.88,-0.76
-8.9593e-03,-1.02,-1.16
-8.9209e-03,-0.9,-0.76
-8.8825e-03,-1.06,-1.2
-8.8441e-03,-1.04,-0.78
-8.8057e-03,-0.92,-1.16
-8.7673e-03,-0.88,-0.84
-8.7288e-03,-1,-1.14
-8.6904e-03,-1,-0.74
-8.6520e-03,-0.98,-1.22
-8.6136e-03,-0.96,-0.8
-8.5752e-03,-0.96,-1.14
-8.5368e-03,-1.04,-0.76
-8.4984e-03,-1,-1.22
-8.4600e-03,-1,-0.84
-8.4216e-03,-0.98,-1.12
-8.3832e-03,-0.98,-0.78
-8.3448e-03,-1.04,-1.18
-8.3064e-03,-0.98,-0.82
-8.2680e-03,-0.92,-1.16
-8.2296e-03,-0.86,-0.8
-8.1912e-03,-1.1,-1.18
-8.1528e-03,-0.98,-0.82
-8.1144e-03,-1.02,-1.14
-8.0760e-03,-0.96,-0.74
-8.0376e-03,-0.96,-1.16
-7.9992e-03,-1,-0.74
-7.9608e-03,-0.94,-1.12
-7.9224e-03,-0.94,-0.84
-7.8840e-03,-0.94,-1.16
-7.8456e-03,-0.98,-0.84
-7.8072e-03,-0.96,-1.14
-7.7688e-03,-0.94,-0.82
-7.7304e-03,-0.98,-1.24
-7.6920e-03,-0.98,-0.78
-7.6536e-03,-1.06,-1.22
-7.6152e-03,-1.1,-0.82
-7.5768e-03,-0.94,-1.16
-7.5384e-03,-1.08,-0.82
-7.5000e-03,-0.96,-1.12
-7.4616e-03,-0.98,-0.82
-7.4232e-03,-0.92,-1.18
-7.3848e-03,-0.9,-0.78
-7.3464e-03,-0.94,-1.18
-7.3080e-03,-1,-0.78
-7.2696e-03,-0.96,-1.14
-7.2312e-03,-0.92,-0.74
-7.1927e-03,-1.08,-1.2
-7.1543e-03,-1.1,-0.64
-7.1159e-03,-1.04,-1.14
-7.0775e-03,-0.9,-0.76
-7.0391e-03,-0.94,-1.18
-7.0007e-03,-1.04,-0.82
-6.9623e-03,-1,-1.18
-6.9239e-03,-0.92,-0.78
-6.8855e-03,-0.9,-1.2
-6.8471e-03,-1.04,-0.8
-6.8087e-03,-1,-1.12
-6.7703e-03,-1,-0.78
-6.7319e-03,-1,-1.18
-6.6935e-03,-0.88,-0.78
-6.6551e-03,-1,-1.2
-6.6167e-03,-1.02,-0.78
-6.5783e-03,-0.88,-1.2
-6.5399e-03,-0.96,-0.8
-6.5015e-03,-0.9,-1.14
-6.4631e-03,-1.1,-0.82
-6.4247e-03,-1.02,-1.2
-6.3863e-03,-1.04,-0.8
-6.3479e-03,-1.02,-1.2
-6.3095e-03,-0.92,-0.76
-6.2711e-03,-1.08,-1.2
-6.2327e-03,-0.94,-0.78
-6.1943e-03,-0.98,-1.16
-6.1559e-03,-0.86,-0.8
-6.1175e-03,-1.06,-1.18
-6.0791e-03,-1.04,-0.68
-6.0407e-03,-1.04,-1.2
-6.0023e-03,-1.04,-0.8
-5.9639e-03,-0.96,-1.14
-5.9255e-03,-0.96,-0.78
-5.8871e-03,-1.08,-1.14
-5.8487e-03,-0.94,-0.78
-5.8103e-03,-0.88,-1.18
-5.7719e-03,-0.9,-0.8
-5.7335e-03,-1.02,-1.18
-5.6951e-03,-0.94,-0.8
-5.6567e-03,-0.94,-1.16
-5.6182e-03,-0.94,-0.84
-5.5798e-03,-1.06,-1.16
-5.5414e-03,-1.1,-0.76
-5.5030e-03,-0.96,-1.22
-5.4646e-03,-1,-0.74
-5.4262e-03,-0.94,-1.16
-5.3878e-03,-1,-0.86
-5.3494e-03,-0.94,-1.14
-5.3110e-03,-0.98,-0.82
-5.2726e-03,-0.98,-1.12
-5.2342e-03,-1.04,-0.78
-5.1958e-03,-1.06,-1.2
-5.1574e-03,-0.94,-0.86
-5.1190e-03,-1.02,-1.16
-5.0806e-03,-0.98,-0.78
-5.0422e-03,-0.98,-1.16
-5.0038e-03,-1.06,-0.78
-4.9654e-03,-0.84,-1.12
-4.9270e-03,-0.94,-0.8
-4.8886e-03,-0.94,-1.18
-4.8502e-03,-1.16,-0.78
-4.8118e-03,-0.94,-1.2
-4.7734e-03,-0.92,-0.8
-4.7350e-03,-1.06,-1.2
-4.6966e-03,-1.08,-0.76
-4.6582e-03,-1.02,-1.14
-4.6198e-03,-0.98,-0.78
-4.5814e-03,-0.88,-1.18
-4.5430e-03,-0.88,-0.76
-4.5046e-03,-1.1,-1.18
-4.4662e-03,-0.84,-0.74
-4.4278e-03,-1.02,-1.22
-4.3894e-03,-0.98,-0.78
-4.3510e-03,-0.96,-1.12
-4.3126e-03,-0.9,-0.76
-4.2742e-03,-0.9,-1.16
-4.2358e-03,-0.96,-0.82
-4.1974e-03,-0.86,-1.18
-4.1590e-03,-1,-0.8
-4.1206e-03,-0.96,-1.14
-4.0822e-03,-0.96,-0.78
-4.0437e-03,-0.98,-1.2
-4.0053e-03,-1.04,-0.86
-3.9669e-03,-0.92,-1.22
-3.9285e-03,-0.96,-0.76
-3.8901e-03,-0.9,-1.16
-3.8517e-03,-1,-0.86
-3.8133e-03,-1.08,-1.16
-3.7749e-03,-0.94,-0.82
-3.7365e-03,-1.04,-1.18
-3.6981e-03,-1,-0.84
-3.6597e-03,-0.98,-1.18
-3.6213e-03,-1.1,-0.78
-3.5829e-03,-0.9,-1.18
-3.5445e-03,-0.98,-0.8
-3.5061e-03,-1.02,-1.16
-3.4677e-03,-1.02,-0.76
-3.4293e-03,-1.06,-1.2
-3.3909e-03,-0.94,-0.8
-3.3525e-03,-1,-1.18
-3.3141e-03,-0.94,-0.76
-3.2757e-03,-0.94,-1.16
-3.2373e-03,-0.92,-0.7
-3.1989e-03,-0.94,-1.18
-3.1605e-03,-0.98,-0.76
-3.1221e-03,-1.02,-1.1
-3.0837e-03,-0.96,-0.78
-3.0453e-03,-0.98,-1.18
-3.0069e-03,-1,-0.84
-2.9685e-03,-1.02,-1.2
-2.9301e-03,-1,-0.82
-2.8917e-03,-0.98,-1.16
-2.8533e-03,-0.9,-0.78
-2.8149e-03,-1.04,-1.2
-2.7765e-03,-1.16,-0.84
-2.7381e-03,-1.02,-1.2
-2.6997e-03,-0.96,-0.86
-2.6613e-03,-0.88,-1.18
-2.6229e-03,-0.94,-0.8
-2.5845e-03,-0.96,-1.18
-2.5461e-03,-1.06,-0.8
-2.5076e-03,-0.94,-1.14
-2.4692e-03,-0.88,-0.8
-2.4308e-03,-1.02,-1.2
-2.3924e-03,-0.96,-0.78
-2.3540e-03,-1,-1.2
-2.3156e-03,-0.94,-0.8
-2.2772e-03,-0.92,-1.18
-2.2388e-03,-1,-0.8
-2.2004e-03,-1.08,-1.18
-2.1620e-03,-1,-0.74
-2.1236e-03,-0.82,-1.2
-2.0852e-03,-1.06,-0.78
-2.0468e-03,-0.98,-1.16
-2.0084e-03,-1.08,-0.82
-1.9700e-03,-0.94,-1.22
-1.9316e-03,-1.02,-0.82
-1.8932e-03,-1.06,-1.18
-1.8548e-03,-0.92,-0.8
-1.8164e-03,-0.84,-1.14
-1.7780e-03,-1.04,-0.82
-1.7396e-03,-0.9,-1.22
-1.7012e-03,-1.16,-0.76
-1.6628e-03,-1.04,-1.14
-1.6244e-03,-0.9,-0.8
-1.5860e-03,-1.02,-1.16
-1.5476e-03,-1.1,-0.8
-1.5092e-03,-0.98,-1.14
-1.4708e-03,-0.9,-0.84
-1.4324e-03,-0.94,-1.14
-1.3940e-03,-1.04,-0.72
-1.3556e-03,-1.04,-1.18
-1.3172e-03,-0.98,-0.78
-1.2788e-03,-0.96,-1.16
-1.2404e-03,-1.06,-0.86
-1.2020e-03,-1.02,-1.18
-1.1636e-03,-0.98,-0.8
-1.1252e-03,-0.94,-1.28
-1.0868e-03,-0.94,-0.86
-1.0484e-03,-1.1,-1.18
-1.0100e-03,-1,-0.82
-9.7155e-04,-0.96,-1.2
-9.3315e-04,-1,-0.74
-8.9475e-04,-0.98,-1.18
-8.5634e-04,-1.1,-0.82
-8.1794e-04,-0.94,-1.18
-7.7954e-04,-0.92,-0.78
-7.4114e-04,-1,-1.2
-7.0273e-04,-1.06,-0.86
-6.6433e-04,-1.02,-1.2
-6.2593e-04,-0.94,-0.78
-5.8753e-04,-1.04,-1.18
-5.4912e-04,-0.96,-0.82
-5.1072e-04,-0.92,-1.12
-4.7232e-04,-0.98,-0.72
-4.3392e-04,-0.8,-1.2
-3.9551e-04,-0.92,-0.78
-3.5711e-04,-0.96,-1.2
-3.1871e-04,-1.02,-0.78
-2.8031e-04,-1,-1.22
-2.4190e-04,-0.96,-0.78
-2.0350e-04,-0.92,-1.18
-1.6510e-04,-1.06,-0.78
-1.2670e-04,-1.04,-1.18
-8.8295e-05,-1.02,-0.78
-4.9892e-05,-1,-2.66
-1.1490e-05,-0.98,0.36
2.6912e-05,-2.66,-2.66
6.5315e-05,0.16,0.44
1.0372e-04,0.4,0.08
1.4212e-04,0.38,0.5
1.8052e-04,0.32,0.06
2.1892e-04,0.16,0.5
2.5733e-04,0.32,0.18
2.9573e-04,0.32,0.48
3.3413e-04,0.32,0.08
3.7253e-04,0.28,0.5
4.1094e-04,0.2,0.08
4.4934e-04,0.3,0.4
4.8774e-04,0.36,0.04
5.2614e-04,0.36,0.52
5.6455e-04,0.2,-0.06
6.0295e-04,0.08,0.3
6.4135e-04,0.1,-0.06
6.7975e-04,0.22,0.26
7.1816e-04,0.12,-0.08
7.5656e-04,0.06,0.32
7.9496e-04,0.1,-0.16
8.3336e-04,0.16,0.2
8.7177e-04,-0.06,-0.26
9.1017e-04,-0.2,0.16
9.4857e-04,-0.02,-0.3
9.8697e-04,0.02,0.12
1.0254e-03,-0.1,-0.4
1.0638e-03,-0.36,0.02
1.1022e-03,-0.24,-0.38
1.1406e-03,-0.2,-0.04
1.1790e-03,-0.2,-0.46
1.2174e-03,-0.34,-0.08
1.2558e-03,-0.42,-0.56
1.2942e-03,-0.44,-0.2
1.3326e-03,-0.42,-0.54
1.3710e-03,-0.38,-0.1
1.4094e-03,-0.34,-0.58
1.4478e-03,-0.46,-0.22
1.4862e-03,-0.46,-0.64
1.5246e-03,-0.38,-0.26
1.5630e-03,-0.42,-0.68
1.6014e-03,-0.58,-0.32
1.6398e-03,-0.58,-0.7
1.6782e-03,-0.44,-0.24
1.7166e-03,-0.62,-0.76
1.7550e-03,-0.54,-0.38
1.7934e-03,-0.64,-0.78
1.8318e-03,-0.7,-0.4
1.8702e-03,-0.62,-0.82
1.9086e-03,-0.68,-0.5
1.9470e-03,-0.66,-0.84
1.9854e-03,-0.78,-0.42
2.0238e-03,-0.66,-0.9
2.0622e-03,-0.78,-0.58
2.1006e-03,-0.72,-0.9
2.1390e-03,-0.84,-0.52
2.1775e-03,-0.78,-0.92
2.2159e-03,-0.8,-0.62
2.2543e-03,-0.78,-0.96
2.2927e-03,-0.74,-0.6
2.3311e-03,-0.86,-1
2.3695e-03,-0.86,-0.62
2.4079e-03,-0.88,-0.98
2.4463e-03,-0.8,-0.58
2.4847e-03,-0.82,-1.02
2.5231e-03,-0.94,-0.66
2.5615e-03,-0.74,-1.04
2.5999e-03,-0.8,-0.7
2.6383e-03,-0.94,-1.06
2.6767e-03,-0.98,-0.72
2.7151e-03,-0.82,-1.04
2.7535e-03,-0.82,-0.7
2.7919e-03,-0.92,-1.02
2.8303e-03,-0.94,-0.7
2.8687e-03,-0.9,-1.04
2.9071e-03,-0.86,-0.72
2.9455e-03,-0.96,-1.1
2.9839e-03,-0.88,-0.68
3.0223e-03,-1.02,-1.06
3.0607e-03,-0.82,-0.72
3.0991e-03,-0.86,-1.14
3.1375e-03,-1.02,-0.78
3.1759e-03,-0.94,-1.1
3.2143e-03,-0.86,-0.74
3.2527e-03,-0.86,-1.18
3.2911e-03,-1,-0.8
3.3295e-03,-0.98,-1.14
3.3679e-03,-1.02,-0.74
3.4063e-03,-0.9,-1.18
3.4447e-03,-0.86,-0.82
3.4831e-03,-0.94,-1.14
3.5215e-03,-1,-0.84
3.5599e-03,-0.96,-1.12
3.5983e-03,-1.04,-0.74
3.6367e-03,-0.92,-1.2
3.6751e-03,-0.98,-0.78
3.7135e-03,-1.04,-1.2
3.7520e-03,-0.96,-0.86
3.7904e-03,-0.92,-1.16
3.8288e-03,-0.92,-0.88
3.8672e-03,-0.98,-1.28
3.9056e-03,-1.06,-0.88
3.9440e-03,-1.1,-1.18
3.9824e-03,-0.9,-0.82
4.0208e-03,-1.08,-1.18
4.0592e-03,-0.94,-0.82
4.0976e-03,-1.1,-1.22
4.1360e-03,-1,-0.84
4.1744e-03,-0.94,-1.18
4.2128e-03,-1.06,-0.88
4.2512e-03,-1.06,-1.24
4.2896e-03,-1.06,-0.86
4.3280e-03,-1.08,-1.2
4.3664e-03,-1.02,-0.88
4.4048e-03,-1.18,-1.3
4.4432e-03,-1.04,-0.84
4.4816e-03,-0.9,-1.2
4.5200e-03,-1.06,-0.86
4.5584e-03,-1,-1.22
4.5968e-03,-1.14,-0.88
4.6352e-03,-0.96,-1.24
4.6736e-03,-0.98,-0.86
4.7120e-03,-1.14,-1.24
4.7504e-03,-1.14,-0.82
4.7888e-03,-1.1,-1.22
4.8272e-03,-0.92,-0.86
4.8656e-03,-0.96,-1.24
4.9040e-03,-1.18,-0.88
4.9424e-03,-1.2,-1.26
4.9808e-03,-1.06,-0.9
5.0192e-03,-0.92,-1.26
5.0576e-03,-1.1,-0.9
5.0960e-03,-1,-1.28
5.1344e-03,-1.1,-0.88
5.1728e-03,-1.14,-1.24
5.2112e-03,-0.88,-0.88
5.2496e-03,-1.06,-1.22
5.2880e-03,-1.08,-0.76
5.3265e-03,-1.04,-1.24
5.3649e-03,-1.08,-0.8
5.4033e-03,-1.18,-1.26
5.4417e-03,-1.12,-0.88
5.4801e-03,-1.14,-1.26
5.5185e-03,-1,-0.86
5.5569e-03,-1.08,-1.2
5.5953e-03,-1.1,-0.86
5.6337e-03,-1.1,-1.2
5.6721e-03,-1.06,-0.9
5.7105e-03,-0.98,-1.18
5.7489e-03,-1.06,-0.9
5.7873e-03,-0.96,-1.16
5.8257e-03,-1,-0.82
5.8641e-03,-0.88,-1.18
5.9025e-03,-0.88,-0.8
5.9409e-03,-1.04,-1.22
5.9793e-03,-1.12,-0.82
6.0177e-03,-1.06,-1.24
6.0561e-03,-1.04,-0.86
6.0945e-03,-1,-1.18
6.1329e-03,-1.04,-0.84
6.1713e-03,-1.04,-1.24
6.2097e-03,-1.02,-0.86
6.2481e-03,-1,-1.16
6.2865e-03,-0.96,-0.8
6.3249e-03,-1.02,-1.18
6.3633e-03,-1.08,-0.86
6.4017e-03,-1.06,-1.2
6.4401e-03,-0.84,-0.8
6.4785e-03,-0.92,-1.2
6.5169e-03,-1.08,-0.82
6.5553e-03,-1.02,-1.2
6.5937e-03,-0.88,-0.82
6.6321e-03,-1,-1.18
6.6705e-03,-1.06,-0.82
6.7089e-03,-0.98,-1.14
6.7473e-03,-0.94,-0.8
6.7857e-03,-0.92,-1.2
6.8241e-03,-1.08,-0.84
6.8625e-03,-1.04,-1.24
6.9010e-03,-1,-0.84
6.9394e-03,-0.96,-1.16
6.9778e-03,-0.9,-0.84
7.0162e-03,-1.06,-1.18
7.0546e-03,-0.94,-0.8
7.0930e-03,-0.96,-1.18
7.1314e-03,-0.9,-0.74
7.1698e-03,-0.96,-1.26
7.2082e-03,-1.16,-0.84
7.2466e-03,-1.02,-1.18
7.2850e-03,-0.86,-0.76
7.3234e-03,-0.9,-1.2
7.3618e-03,-1.16,-0.8
7.4002e-03,-0.96,-1.18
7.4386e-03,-1.02,-0.82
7.4770e-03,-0.92,-1.2
7.5154e-03,-0.96,-0.7
7.5538e-03,-1.06,-1.16
7.5922e-03,-0.88,-0.84
7.6306e-03,-0.98,-1.2
7.6690e-03,-1.1,-0.76
7.7074e-03,-1.02,-1.12
7.7458e-03,-0.94,-0.72
7.7842e-03,-0.96,-1.22
7.8226e-03,-0.98,-0.86
7.8610e-03,-0.94,-1.14
7.8994e-03,-0.92,-0.74
7.9378e-03,-0.92,-1.16
7.9762e-03,-0.88,-0.68
8.0146e-03,-0.96,-1.2
8.0530e-03,-1.06,-0.84
8.0914e-03,-1.08,-1.16
8.1298e-03,-1.04,-0.7
