Model,DPO2002B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.001,
Sample Interval,1.92012e-06,
Filter Frequency,7e+07,
Record Length,5207,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0.6,
Vertical Scale,0.5,
Label,,
TIME,CH1,CH1 Peak Detect
-8.190e-04,-0.85,-0.87
-8.171e-04,-0.77,-0.69
-8.152e-04,-0.75,-0.81
-8.133e-04,-0.73,-0.67
-8.113e-04,-0.73,-0.79
-8.094e-04,-0.69,-0.59
-8.075e-04,-0.63,-0.71
-8.056e-04,-0.69,-0.59
-8.037e-04,-0.63,-0.81
-8.017e-04,-0.71,-0.61
-7.998e-04,-0.73,-0.81
-7.979e-04,-0.77,-0.67
-7.960e-04,-0.69,-0.77
-7.941e-04,-0.75,-0.61
-7.921e-04,-0.65,-0.71
-7.902e-04,-0.63,-0.57
-7.883e-04,-0.69,-0.77
-7.864e-04,-0.65,-0.63
-7.845e-04,-0.75,-0.85
-7.825e-04,-0.79,-0.69
-7.806e-04,-0.77,-0.79
-7.787e-04,-0.67,-0.65
-7.768e-04,-0.81,-0.89
-7.749e-04,-0.75,-0.73
-7.729e-04,-0.87,-0.91
-7.710e-04,-0.79,-0.77
-7.691e-04,-0.81,-0.85
-7.672e-04,-0.69,-0.57
-7.653e-04,-0.61,-0.77
-7.633e-04,-0.69,-0.55
-7.614e-04,-0.69,-0.77
-7.595e-04,-0.71,-0.63
-7.576e-04,-0.67,-0.77
-7.557e-04,-0.69,-0.59
-7.537e-04,-0.67,-0.85
-7.518e-04,-0.81,-0.65
-7.499e-04,-0.75,-0.89
-7.480e-04,-0.83,-0.73
-7.461e-04,-0.75,-0.83
-7.441e-04,-0.75,-0.59
-7.422e-04,-0.63,-0.77
-7.403e-04,-0.65,-0.59
-7.384e-04,-0.71,-0.79
-7.365e-04,-0.71,-0.63
-7.345e-04,-0.71,-0.79
-7.326e-04,-0.67,-0.63
-7.307e-04,-0.77,-0.79
-7.288e-04,-0.67,-0.63
-7.269e-04,-0.73,-0.87
-7.249e-04,-0.73,-0.65
-7.230e-04,-0.81,-0.89
-7.211e-04,-0.83,-0.73
-7.192e-04,-0.81,-0.85
-7.173e-04,-0.79,-0.63
-7.153e-04,-0.67,-0.75
-7.134e-04,-0.71,-0.59
-7.115e-04,-0.65,-0.79
-7.096e-04,-0.77,-0.63
-7.076e-04,-0.67,-0.77
-7.057e-04,-0.75,-0.65
-7.038e-04,-0.69,-0.83
-7.019e-04,-0.79,-0.67
-7.000e-04,-0.69,-0.77
-6.980e-04,-0.71,-0.61
-6.961e-04,-0.65,-0.83
-6.942e-04,-0.81,-0.57
-6.923e-04,-0.61,-0.73
-6.904e-04,-0.69,-0.57
-6.884e-04,-0.67,-0.71
-6.865e-04,-0.63,-0.57
-6.846e-04,-0.63,-0.69
-6.827e-04,-0.59,-0.55
-6.808e-04,-0.65,-0.81
-6.788e-04,-0.71,-0.57
-6.769e-04,-0.79,-0.81
-6.750e-04,-0.61,-0.51
-6.731e-04,-0.57,-0.81
-6.712e-04,-0.57,-0.53
-6.692e-04,-0.75,-0.85
-6.673e-04,-0.77,-0.67
-6.654e-04,-0.69,-0.79
-6.635e-04,-0.75,-0.67
-6.616e-04,-0.69,-0.83
-6.596e-04,-0.79,-0.63
-6.577e-04,-0.73,-0.87
-6.558e-04,-0.83,-0.67
-6.539e-04,-0.69,-0.79
-6.520e-04,-0.73,-0.65
-6.500e-04,-0.65,-0.75
-6.481e-04,-0.71,-0.59
-6.462e-04,-0.63,-0.77
-6.443e-04,-0.71,-0.53
-6.424e-04,-0.59,-0.73
-6.404e-04,-0.65,-0.55
-6.385e-04,-0.69,-0.75
-6.366e-04,-0.63,-0.59
-6.347e-04,-0.71,-0.81
-6.328e-04,-0.71,-0.63
-6.308e-04,-0.73,-0.85
-6.289e-04,-0.73,-0.67
-6.270e-04,-0.79,-0.87
-6.251e-04,-0.77,-0.73
-6.232e-04,-0.85,-0.87
-6.212e-04,-0.71,-0.67
-6.193e-04,-0.83,-0.85
-6.174e-04,-0.77,-0.73
-6.155e-04,-0.79,-0.83
-6.136e-04,-0.77,-0.69
-6.116e-04,-0.73,-0.81
-6.097e-04,-0.73,-0.65
-6.078e-04,-0.71,-0.91
-6.059e-04,-0.87,-0.69
-6.040e-04,-0.75,-0.85
-6.020e-04,-0.81,-0.65
-6.001e-04,-0.67,-0.75
-5.982e-04,-0.71,-0.59
-5.963e-04,-0.65,-0.71
-5.944e-04,-0.63,-0.55
-5.924e-04,-0.65,-0.79
-5.905e-04,-0.71,-0.61
-5.886e-04,-0.77,-0.91
-5.867e-04,-0.81,-0.73
-5.848e-04,-0.85,-0.89
-5.828e-04,-0.73,-0.71
-5.809e-04,-0.81,-0.87
-5.790e-04,-0.75,-0.71
-5.771e-04,-0.83,-0.85
-5.752e-04,-0.75,-0.69
-5.732e-04,-0.75,-0.81
-5.713e-04,-0.69,-0.57
-5.694e-04,-0.63,-0.87
-5.675e-04,-0.69,-0.59
-5.656e-04,-0.83,-0.93
-5.636e-04,-0.87,-0.79
-5.617e-04,-0.83,-0.93
-5.598e-04,-0.85,-0.65
-5.579e-04,-0.69,-0.85
-5.560e-04,-0.83,-0.65
-5.540e-04,-0.77,-0.85
-5.521e-04,-0.83,-0.73
-5.502e-04,-0.77,-0.89
-5.483e-04,-0.83,-0.73
-5.464e-04,-0.83,-0.89
-5.444e-04,-0.81,-0.67
-5.425e-04,-0.73,-0.77
-5.406e-04,-0.67,-0.63
-5.387e-04,-0.73,-0.79
-5.368e-04,-0.69,-0.63
-5.348e-04,-0.77,-0.79
-5.329e-04,-0.63,-0.59
-5.310e-04,-0.65,-0.73
-5.291e-04,-0.63,-0.59
-5.272e-04,-0.73,-0.85
-5.252e-04,-0.77,-0.67
-5.233e-04,-0.81,-0.89
-5.214e-04,-0.75,-0.71
-5.195e-04,-0.87,-0.91
-5.176e-04,-0.79,-0.69
-5.156e-04,-0.71,-0.83
-5.137e-04,-0.73,-0.65
-5.118e-04,-0.75,-0.85
-5.099e-04,-0.79,-0.71
-5.080e-04,-0.73,-0.83
-5.060e-04,-0.75,-0.65
-5.041e-04,-0.69,-0.79
-5.022e-04,-0.77,-0.67
-5.003e-04,-0.71,-0.89
-4.984e-04,-0.77,-0.67
-4.964e-04,-0.81,-0.91
-4.945e-04,-0.83,-0.73
-4.926e-04,-0.77,-0.85
-4.907e-04,-0.73,-0.67
-4.888e-04,-0.83,-0.87
-4.868e-04,-0.71,-0.67
-4.849e-04,-0.79,-0.87
-4.830e-04,-0.73,-0.69
-4.811e-04,-0.81,-0.85
-4.792e-04,-0.73,-0.65
-4.772e-04,-0.71,-0.77
-4.753e-04,-0.67,-0.61
-4.734e-04,-0.73,-0.83
-4.715e-04,-0.67,-0.63
-4.696e-04,-0.75,-0.89
-4.676e-04,-0.77,-0.69
-4.657e-04,-0.81,-0.89
-4.638e-04,-0.79,-0.71
-4.619e-04,-0.73,-0.77
-4.600e-04,-0.67,-0.59
-4.580e-04,-0.69,-0.81
-4.561e-04,-0.71,-0.63
-4.542e-04,-0.73,-0.85
-4.523e-04,-0.81,-0.71
-4.504e-04,-0.77,-0.91
-4.484e-04,-0.89,-0.73
-4.465e-04,-0.85,-0.93
-4.446e-04,-0.87,-0.73
-4.427e-04,-0.81,-0.85
-4.408e-04,-0.71,-0.61
-4.388e-04,-0.73,-0.85
-4.369e-04,-0.77,-0.67
-4.350e-04,-0.79,-0.81
-4.331e-04,-0.65,-0.61
-4.312e-04,-0.67,-0.79
-4.292e-04,-0.69,-0.61
-4.273e-04,-0.77,-0.85
-4.254e-04,-0.75,-0.67
-4.235e-04,-0.83,-0.89
-4.216e-04,-0.77,-0.73
-4.196e-04,-0.81,-0.91
-4.177e-04,-0.83,-0.75
-4.158e-04,-0.83,-0.93
-4.139e-04,-0.81,-0.71
-4.120e-04,-0.75,-0.91
-4.100e-04,-0.87,-0.71
-4.081e-04,-0.79,-0.89
-4.062e-04,-0.87,-0.73
-4.043e-04,-0.71,-0.81
-4.024e-04,-0.75,-0.67
-4.004e-04,-0.73,-0.81
-3.985e-04,-0.73,-0.69
-3.966e-04,-0.73,-0.79
-3.947e-04,-0.69,-0.63
-3.927e-04,-0.71,-0.85
-3.908e-04,-0.71,-0.67
-3.889e-04,-0.81,-0.85
-3.870e-04,-0.73,-0.67
-3.851e-04,-0.75,-0.75
-3.831e-04,-0.63,-0.61
-3.812e-04,-0.73,-0.77
-3.793e-04,-0.61,-0.57
-3.774e-04,-0.67,-0.71
-3.755e-04,-0.65,-0.53
-3.735e-04,-0.57,-0.67
-3.716e-04,-0.61,-0.49
-3.697e-04,-0.53,-0.73
-3.678e-04,-0.69,-0.49
-3.659e-04,-0.63,-0.81
-3.639e-04,-0.77,-0.61
-3.620e-04,-0.71,-0.83
-3.601e-04,-0.77,-0.67
-3.582e-04,-0.71,-0.83
-3.563e-04,-0.77,-0.67
-3.543e-04,-0.77,-0.83
-3.524e-04,-0.81,-0.69
-3.505e-04,-0.77,-0.91
-3.486e-04,-0.89,-0.73
-3.467e-04,-0.83,-0.89
-3.447e-04,-0.77,-0.67
-3.428e-04,-0.73,-0.87
-3.409e-04,-0.81,-0.69
-3.390e-04,-0.77,-0.81
-3.371e-04,-0.59,-0.59
-3.351e-04,-0.69,-0.69
-3.332e-04,-0.55,-0.55
-3.313e-04,-0.65,-0.75
-3.294e-04,-0.63,-0.57
-3.275e-04,-0.73,-0.77
-3.255e-04,-0.67,-0.63
-3.236e-04,-0.71,-0.75
-3.217e-04,-0.65,-0.61
-3.198e-04,-0.67,-0.71
-3.179e-04,-0.63,-0.57
-3.159e-04,-0.63,-0.67
-3.140e-04,-0.59,-0.51
-3.121e-04,-0.53,-0.65
-3.102e-04,-0.57,-0.49
-3.083e-04,-0.57,-0.83
-3.063e-04,-0.69,-0.55
-3.044e-04,-0.75,-0.99
-3.025e-04,-0.89,-0.73
-3.006e-04,-0.91,-0.97
-2.987e-04,-0.91,-0.83
-2.967e-04,-0.89,-0.93
-2.948e-04,-0.69,-0.63
-2.929e-04,-0.81,-0.85
-2.910e-04,-0.73,-0.71
-2.891e-04,-0.83,-0.83
-2.871e-04,-0.65,-0.61
-2.852e-04,-0.69,-0.75
-2.833e-04,-0.61,-0.53
-2.814e-04,-0.65,-0.77
-2.795e-04,-0.65,-0.55
-2.775e-04,-0.75,-0.83
-2.756e-04,-0.77,-0.69
-2.737e-04,-0.75,-0.89
-2.718e-04,-0.75,-0.65
-2.699e-04,-0.83,-0.93
-2.679e-04,-0.89,-0.79
-2.660e-04,-0.83,-0.89
-2.641e-04,-0.81,-0.71
-2.622e-04,-0.75,-0.83
-2.603e-04,-0.79,-0.67
-2.583e-04,-0.65,-0.75
-2.564e-04,-0.69,-0.59
-2.545e-04,-0.63,-0.83
-2.526e-04,-0.69,-0.57
-2.507e-04,-0.75,-0.85
-2.487e-04,-0.79,-0.67
-2.468e-04,-0.71,-0.85
-2.449e-04,-0.75,-0.63
-2.430e-04,-0.73,-0.87
-2.411e-04,-0.73,-0.65
-2.391e-04,-0.85,-0.89
-2.372e-04,-0.77,-0.73
-2.353e-04,-0.81,-0.83
-2.334e-04,-0.67,-0.63
-2.315e-04,-0.77,-0.83
-2.295e-04,-0.67,-0.63
-2.276e-04,-0.77,-0.89
-2.257e-04,-0.79,-0.69
-2.238e-04,-0.75,-0.91
-2.219e-04,-0.75,-0.67
-2.199e-04,-0.85,-0.89
-2.180e-04,-0.79,-0.71
-2.161e-04,-0.71,-0.89
-2.142e-04,-0.81,-0.67
-2.123e-04,-0.77,-0.85
-2.103e-04,-0.79,-0.67
-2.084e-04,-0.69,-0.77
-2.065e-04,-0.73,-0.63
-2.046e-04,-0.65,-0.75
-2.027e-04,-0.65,-0.59
-2.007e-04,-0.71,-0.83
-1.988e-04,-0.79,-0.65
-1.969e-04,-0.77,-0.81
-1.950e-04,-0.71,-0.67
-1.931e-04,-0.79,-0.87
-1.911e-04,-0.77,-0.71
-1.892e-04,-0.77,-0.79
-1.873e-04,-0.65,-0.61
-1.854e-04,-0.75,-0.79
-1.835e-04,-0.67,-0.61
-1.815e-04,-0.79,-0.83
-1.796e-04,-0.71,-0.67
-1.777e-04,-0.83,-0.87
-1.758e-04,-0.77,-0.73
-1.739e-04,-0.81,-0.91
-1.719e-04,-0.81,-0.73
-1.700e-04,-0.83,-0.95
-1.681e-04,-0.91,-0.77
-1.662e-04,-0.79,-0.85
-1.643e-04,-0.77,-0.67
-1.623e-04,-0.71,-0.81
-1.604e-04,-0.79,-0.63
-1.585e-04,-0.67,-0.77
-1.566e-04,-0.71,-0.63
-1.547e-04,-0.69,-0.85
-1.527e-04,-0.77,-0.67
-1.508e-04,-0.79,-0.87
-1.489e-04,-0.79,-0.67
-1.470e-04,-0.73,-0.81
-1.451e-04,-0.71,-0.65
-1.431e-04,-0.71,-0.85
-1.412e-04,-0.73,-0.63
-1.393e-04,-0.83,-0.93
-1.374e-04,-0.83,-0.77
-1.355e-04,-0.89,-0.91
-1.335e-04,-0.75,-0.75
-1.316e-04,-0.83,-0.87
-1.297e-04,-0.67,-0.57
-1.278e-04,-0.63,-0.69
-1.259e-04,-0.57,-0.53
-1.239e-04,-0.61,-0.79
-1.220e-04,-0.71,-0.57
-1.201e-04,-0.71,-0.91
-1.182e-04,-0.83,-0.67
-1.163e-04,-0.83,-0.89
-1.143e-04,-0.83,-0.75
-1.124e-04,-0.77,-0.87
-1.105e-04,-0.79,-0.65
-1.086e-04,-0.67,-0.85
-1.067e-04,-0.77,-0.63
-1.047e-04,-0.77,-0.99
-1.028e-04,-0.87,-0.73
-1.009e-04,-0.93,-0.99
-9.897e-05,-0.93,-0.79
-9.705e-05,-0.87,-0.89
-9.513e-05,-0.79,-0.75
-9.321e-05,-0.83,-0.85
-9.129e-05,-0.69,-0.59
-8.937e-05,-0.69,-0.71
-8.745e-05,-0.61,-0.59
-8.553e-05,-0.71,-0.79
-8.361e-05,-0.73,-0.63
-8.169e-05,-0.77,-0.79
-7.977e-05,-0.69,-0.63
-7.785e-05,-0.73,-0.75
-7.593e-05,-0.69,-0.61
-7.401e-05,-0.71,-0.83
-7.209e-05,-0.73,-0.65
-7.017e-05,-0.71,-0.87
-6.825e-05,-0.81,-0.65
-6.633e-05,-0.77,-0.87
-6.441e-05,-0.81,-0.67
-6.249e-05,-0.67,-0.85
-6.057e-05,-0.73,-0.63
-5.865e-05,-0.77,-0.89
-5.673e-05,-0.83,-0.75
-5.481e-05,-0.77,-0.85
-5.289e-05,-0.71,-0.67
-5.097e-05,-0.75,-0.85
-4.905e-05,-0.77,-0.69
-4.713e-05,-0.79,-0.91
-4.521e-05,-0.81,-0.73
-4.329e-05,-0.85,-0.87
-4.137e-05,-0.71,-0.69
-3.945e-05,-0.85,-0.89
-3.753e-05,-0.75,-0.73
-3.561e-05,-0.87,-0.95
-3.369e-05,-0.81,-0.71
-3.177e-05,-0.79,-0.83
-2.985e-05,-0.71,-0.67
-2.793e-05,-0.77,-0.81
-2.601e-05,-0.69,-0.53
-2.409e-05,-0.57,-0.73
-2.217e-05,-0.63,-0.55
-2.025e-05,-0.65,-0.85
-1.833e-05,-0.83,-0.63
-1.641e-05,-0.73,-0.79
-1.449e-05,-0.71,-0.63
-1.257e-05,-0.65,-0.73
-1.065e-05,-0.69,-0.61
-8.725e-06,-0.67,-0.79
-6.805e-06,-0.71,-0.61
-4.885e-06,-0.73,-0.79
-2.965e-06,-0.69,-0.63
-1.045e-06,-0.71,-0.85
8.756e-07,-0.71,-0.65
2.796e-06,-0.83,-1.03
4.716e-06,-0.73,-0.69
6.636e-06,-1.09,-2.09
8.556e-06,-1.81,-1.01
1.048e-05,-2.09,-2.09
1.240e-05,-2.09,-2.09
1.432e-05,-2.09,-2.09
1.624e-05,-2.09,-2.09
1.816e-05,-2.09,-2.09
2.008e-05,-2.09,-2.09
2.200e-05,-2.09,-2.09
2.392e-05,-2.09,-2.09
2.584e-05,-2.09,-2.09
2.776e-05,-2.09,-2.09
2.968e-05,-2.09,-2.09
3.160e-05,-2.09,-2.09
3.352e-05,-2.09,-2.09
3.544e-05,-2.09,-2.09
3.736e-05,-2.09,-2.09
3.928e-05,-2.09,-2.09
4.120e-05,-2.09,-2.09
4.312e-05,-2.09,-1.99
4.504e-05,-1.93,-2.01
4.696e-05,-1.55,-1.45
4.888e-05,-1.65,-1.69
5.080e-05,-1.17,-0.27
5.272e-05,-0.27,-0.29
5.464e-05,0.63,1.13
5.656e-05,1.09,1.07
5.848e-05,1.49,1.61
6.040e-05,1.53,1.51
6.232e-05,1.67,1.71
6.424e-05,1.57,1.51
6.616e-05,1.65,1.69
6.808e-05,1.55,1.43
7.000e-05,1.51,1.63
7.192e-05,1.49,1.41
7.384e-05,1.45,1.59
7.576e-05,1.53,1.43
7.768e-05,1.45,1.59
7.960e-05,1.53,1.45
8.152e-05,1.49,1.61
8.344e-05,1.55,1.47
8.536e-05,1.55,1.67
8.728e-05,1.59,1.47
8.920e-05,1.53,1.63
9.112e-05,1.53,1.41
9.304e-05,1.45,1.57
9.496e-05,1.45,1.35
9.688e-05,1.37,1.53
9.880e-05,1.43,1.39
1.007e-04,1.49,1.55
1.026e-04,1.43,1.37
1.046e-04,1.43,1.51
1.065e-04,1.41,1.25
1.084e-04,1.43,1.49
1.103e-04,1.27,1.17
1.122e-04,1.25,1.35
1.142e-04,1.21,1.13
1.161e-04,1.25,1.31
1.180e-04,1.23,1.15
1.199e-04,1.33,1.41
1.218e-04,1.35,1.31
1.238e-04,1.39,1.51
1.257e-04,1.47,1.33
1.276e-04,1.41,1.51
1.295e-04,1.41,1.19
1.314e-04,1.29,1.45
1.334e-04,1.27,1.21
1.353e-04,1.31,1.43
1.372e-04,1.43,1.35
1.391e-04,1.45,1.53
1.410e-04,1.47,1.35
1.430e-04,1.45,1.53
1.449e-04,1.37,1.27
1.468e-04,1.35,1.43
1.487e-04,1.33,1.25
1.506e-04,1.37,1.43
1.526e-04,1.23,1.11
1.545e-04,1.21,1.33
1.564e-04,1.29,1.13
1.583e-04,1.25,1.35
1.602e-04,1.13,1.11
1.622e-04,1.17,1.27
1.641e-04,1.19,1.15
1.660e-04,1.29,1.33
1.679e-04,1.17,1.13
1.698e-04,1.25,1.33
1.718e-04,1.27,1.15
1.737e-04,1.25,1.35
1.756e-04,1.21,1.13
1.775e-04,1.21,1.31
1.794e-04,1.29,1.17
1.814e-04,1.23,1.37
1.833e-04,1.29,1.19
1.852e-04,1.23,1.33
1.871e-04,1.27,1.19
1.890e-04,1.21,1.33
1.910e-04,1.25,1.15
1.929e-04,1.21,1.35
1.948e-04,1.31,1.27
1.967e-04,1.39,1.47
1.986e-04,1.31,1.23
2.006e-04,1.31,1.37
2.025e-04,1.25,1.13
2.044e-04,1.23,1.31
2.063e-04,1.15,1.15
2.082e-04,1.25,1.31
2.102e-04,1.21,1.11
2.121e-04,1.23,1.29
2.140e-04,1.19,1.15
2.159e-04,1.31,1.37
2.178e-04,1.27,1.13
2.198e-04,1.25,1.31
2.217e-04,1.17,1.03
2.236e-04,1.07,1.23
2.255e-04,1.17,1.05
2.275e-04,1.15,1.27
2.294e-04,1.23,1.07
2.313e-04,1.13,1.25
2.332e-04,1.19,1.11
2.351e-04,1.15,1.23
2.371e-04,1.19,1.11
2.390e-04,1.19,1.29
2.409e-04,1.23,1.15
2.428e-04,1.21,1.29
2.447e-04,1.21,1.07
2.467e-04,1.17,1.27
2.486e-04,1.09,0.99
2.505e-04,1.13,1.19
2.524e-04,0.99,0.97
2.543e-04,1.15,1.17
2.563e-04,1.05,1.03
2.582e-04,1.19,1.25
2.601e-04,1.15,1.13
2.620e-04,1.23,1.27
2.639e-04,1.17,0.93
2.659e-04,1.13,1.27
2.678e-04,0.97,0.91
2.697e-04,1.01,1.09
2.716e-04,1.07,1.01
2.735e-04,1.07,1.15
2.755e-04,1.07,0.91
2.774e-04,1.01,1.11
2.793e-04,0.99,0.89
2.812e-04,0.91,1.07
2.831e-04,1.05,0.95
2.851e-04,0.97,1.15
2.870e-04,1.13,0.99
2.889e-04,1.05,1.17
2.908e-04,1.11,1.01
2.927e-04,1.09,1.15
2.947e-04,1.11,1.05
2.966e-04,1.13,1.19
2.985e-04,1.11,0.95
3.004e-04,1.07,1.17
3.023e-04,0.99,0.89
3.043e-04,0.99,1.07
3.062e-04,0.91,0.87
3.081e-04,0.97,1.03
3.100e-04,0.99,0.89
3.119e-04,1.01,1.07
3.139e-04,1.03,0.97
3.158e-04,1.09,1.11
3.177e-04,1.07,0.93
3.196e-04,1.07,1.13
