Model,DPO2002B
Firmware Version,1.52

Point Format,Y,
-8.190e-04,-0.54,-0.64
-8.171e-04,-0.54,-0.48
-8.152e-04,-0.6,-0.82
-8.133e-04,-0.66,-0.56
-8.113e-04,-0.78,-0.84
-8.094e-04,-0.76,-0.7
-8.075e-04,-0.82,-0.84
-8.056e-04,-0.68,-0.64
-8.037e-04,-0.74,-0.76
-8.017e-04,-0.68,-0.62
-7.998e-04,-0.68,-0.72
-7.979e-04,-0.64,-0.52
-7.960e-04,-0.6,-0.74
-7.941e-04,-0.68,-0.54
-7.921e-04,-0.68,-0.8
-7.902e-04,-0.7,-0.64
-7.883e-04,-0.7,-0.78
-7.864e-04,-0.7,-0.64
-7.845e-04,-0.68,-0.78
-7.825e-04,-0.72,-0.64
-7.806e-04,-0.66,-0.86
-7.787e-04,-0.74,-0.62
-7.768e-04,-0.76,-0.88
-7.749e-04,-0.68,-0.56
-7.729e-04,-0.6,-0.74
-7.710e-04,-0.64,-0.58
-7.691e-04,-0.66,-0.74
-7.672e-04,-0.66,-0.6
-7.653e-04,-0.68,-0.78
-7.633e-04,-0.68,-0.62
-7.614e-04,-0.74,-0.8
-7.595e-04,-0.68,-0.58
-7.576e-04,-0.66,-0.74
-7.557e-04,-0.58,-0.56
-7.537e-04,-0.7,-0.78
-7.518e-04,-0.66,-0.62
-7.499e-04,-0.72,-0.76
-7.480e-04,-0.62,-0.56
-7.461e-04,-0.72,-0.8
-7.441e-04,-0.72,-0.64
-7.422e-04,-0.72,-0.78
-7.403e-04,-0.68,-0.62
-7.384e-04,-0.66,-0.78
-7.365e-04,-0.72,-0.62
-7.345e-04,-0.68,-0.78
-7.326e-04,-0.74,-0.64
-7.307e-04,-0.64,-0.72
-7.288e-04,-0.64,-0.52
-7.269e-04,-0.56,-0.68
-7.249e-04,-0.66,-0.52
-7.230e-04,-0.56,-0.7
-7.211e-04,-0.66,-0.54
-7.192e-04,-0.64,-0.72
-7.173e-04,-0.66,-0.56
-7.153e-04,-0.68,-0.86
-7.134e-04,-0.74,-0.62
-7.115e-04,-0.82,-0.86
-7.096e-04,-0.72,-0.66
-7.076e-04,-0.74,-0.76
-7.057e-04,-0.6,-0.58
-7.038e-04,-0.66,-0.7
-7.019e-04,-0.58,-0.52
-7.000e-04,-0.6,-0.68
-6.980e-04,-0.56,-0.48
-6.961e-04,-0.56,-0.74
-6.942e-04,-0.6,-0.5
-6.923e-04,-0.68,-0.78
-6.904e-04,-0.72,-0.62
-6.884e-04,-0.66,-0.8
-6.865e-04,-0.72,-0.62
-6.846e-04,-0.7,-0.78
-6.827e-04,-0.7,-0.56
-6.808e-04,-0.62,-0.74
-6.788e-04,-0.68,-0.58
-6.769e-04,-0.64,-0.74
-6.750e-04,-0.68,-0.6
-6.731e-04,-0.68,-0.82
-6.712e-04,-0.76,-0.64
-6.692e-04,-0.74,-0.8
-6.673e-04,-0.68,-0.62
-6.654e-04,-0.76,-0.78
-6.635e-04,-0.72,-0.64
-6.616e-04,-0.72,-0.82
-6.596e-04,-0.72,-0.64
-6.577e-04,-0.74,-0.78
-6.558e-04,-0.64,-0.6
-6.539e-04,-0.7,-0.72
-6.520e-04,-0.6,-0.54
-6.500e-04,-0.62,-0.72
-6.481e-04,-0.64,-0.56
-6.462e-04,-0.66,-0.82
-6.443e-04,-0.7,-0.62
-6.424e-04,-0.74,-0.84
-6.404e-04,-0.8,-0.68
-6.385e-04,-0.72,-0.8
-6.366e-04,-0.72,-0.64
-6.347e-04,-0.7,-0.84
-6.328e-04,-0.8,-0.7
-6.308e-04,-0.7,-0.82
-6.289e-04,-0.82,-0.7
-6.270e-04,-0.72,-0.8
-6.251e-04,-0.74,-0.58
-6.232e-04,-0.6,-0.72
-6.212e-04,-0.66,-0.56
-6.193e-04,-0.62,-0.74
-6.174e-04,-0.58,-0.54
-6.155e-04,-0.68,-0.76
-6.136e-04,-0.68,-0.6
-6.116e-04,-0.64,-0.7
-6.097e-04,-0.58,-0.56
-6.078e-04,-0.66,-0.72
-6.059e-04,-0.62,-0.58
-6.040e-04,-0.64,-0.7
-6.020e-04,-0.62,-0.56
-6.001e-04,-0.6,-0.7
-5.982e-04,-0.6,-0.54
-5.963e-04,-0.64,-0.82
-5.944e-04,-0.74,-0.6
-5.924e-04,-0.76,-0.8
-5.905e-04,-0.74,-0.66
-5.886e-04,-0.66,-0.78
-5.867e-04,-0.74,-0.64
-5.848e-04,-0.7,-0.78
-5.828e-04,-0.68,-0.6
-5.809e-04,-0.62,-0.78
-5.790e-04,-0.72,-0.6
-5.771e-04,-0.66,-0.74
-5.752e-04,-0.66,-0.58
-5.732e-04,-0.64,-0.82
-5.713e-04,-0.72,-0.6
-5.694e-04,-0.76,-0.82
-5.675e-04,-0.72,-0.64
-5.656e-04,-0.74,-0.76
-5.636e-04,-0.6,-0.54
-5.617e-04,-0.62,-0.68
-5.598e-04,-0.58,-0.52
-5.579e-04,-0.62,-0.76
-5.560e-04,-0.64,-0.56
-5.540e-04,-0.74,-0.78
-5.521e-04,-0.68,-0.64
-5.502e-04,-0.72,-0.78
-5.483e-04,-0.68,-0.62
-5.464e-04,-0.72,-0.76
-5.444e-04,-0.72,-0.6
-5.425e-04,-0.66,-0.82
-5.406e-04,-0.8,-0.64
-5.387e-04,-0.7,-0.78
-5.368e-04,-0.74,-0.64
-5.348e-04,-0.68,-0.76
-5.329e-04,-0.7,-0.6
-5.310e-04,-0.62,-0.78
-5.291e-04,-0.7,-0.6
-5.272e-04,-0.7,-0.78
-5.252e-04,-0.7,-0.62
-5.233e-04,-0.64,-0.76
-5.214e-04,-0.68,-0.58
-5.195e-04,-0.64,-0.72
-5.176e-04,-0.62,-0.58
-5.156e-04,-0.7,-0.8
-5.137e-04,-0.68,-0.66
-5.118e-04,-0.8,-0.88
-5.099e-04,-0.76,-0.74
-5.080e-04,-0.82,-0.86
-5.060e-04,-0.74,-0.7
-5.041e-04,-0.76,-0.82
-5.022e-04,-0.74,-0.68
-5.003e-04,-0.7,-0.8
-4.984e-04,-0.72,-0.64
-4.964e-04,-0.7,-0.8
-4.945e-04,-0.74,-0.64
-4.926e-04,-0.7,-0.78
-4.907e-04,-0.72,-0.62
-4.888e-04,-0.7,-0.82
-4.868e-04,-0.74,-0.64
-4.849e-04,-0.64,-0.76
-4.830e-04,-0.72,-0.58
-4.811e-04,-0.6,-0.7
-4.792e-04,-0.66,-0.54
-4.772e-04,-0.62,-0.74
-4.753e-04,-0.7,-0.56
-4.734e-04,-0.6,-0.66
-4.715e-04,-0.6,-0.54
-4.696e-04,-0.6,-0.66
-4.676e-04,-0.58,-0.54
-4.657e-04,-0.64,-0.82
-4.638e-04,-0.7,-0.58
-4.619e-04,-0.78,-0.82
-4.600e-04,-0.72,-0.68
-4.580e-04,-0.76,-0.78
-4.561e-04,-0.7,-0.64
-4.542e-04,-0.7,-0.78
-4.523e-04,-0.7,-0.6
-4.504e-04,-0.74,-0.82
-4.484e-04,-0.68,-0.64
-4.465e-04,-0.72,-0.78
-4.446e-04,-0.7,-0.64
-4.427e-04,-0.66,-0.76
-4.408e-04,-0.68,-0.6
-4.388e-04,-0.64,-0.78
-4.369e-04,-0.74,-0.62
-4.350e-04,-0.66,-0.74
-4.331e-04,-0.68,-0.6
-4.312e-04,-0.62,-0.88
-4.292e-04,-0.72,-0.6
-4.273e-04,-0.8,-0.86
-4.254e-04,-0.72,-0.68
-4.235e-04,-0.74,-0.84
-4.216e-04,-0.76,-0.62
-4.196e-04,-0.66,-0.76
-4.177e-04,-0.66,-0.58
-4.158e-04,-0.68,-0.76
-4.139e-04,-0.64,-0.6
-4.120e-04,-0.66,-0.7
-4.100e-04,-0.56,-0.52
-4.081e-04,-0.62,-0.68
-4.062e-04,-0.58,-0.52
-4.043e-04,-0.64,-0.7
-4.024e-04,-0.62,-0.52
-4.004e-04,-0.56,-0.68
-3.985e-04,-0.58,-0.46
-3.966e-04,-0.6,-0.68
-3.947e-04,-0.66,-0.54
-3.927e-04,-0.58,-0.7
-3.908e-04,-0.66,-0.56
-3.889e-04,-0.58,-0.76
-3.870e-04,-0.68,-0.56
-3.851e-04,-0.66,-0.74
-3.831e-04,-0.68,-0.56
-3.812e-04,-0.62,-0.76
-3.793e-04,-0.7,-0.58
-3.774e-04,-0.66,-0.76
-3.755e-04,-0.66,-0.58
-3.735e-04,-0.66,-0.78
-3.716e-04,-0.7,-0.62
-3.697e-04,-0.68,-0.78
-3.678e-04,-0.68,-0.62
-3.659e-04,-0.72,-0.78
-3.639e-04,-0.64,-0.6
-3.620e-04,-0.74,-0.74
-3.601e-04,-0.64,-0.6
-3.582e-04,-0.7,-0.76
-3.563e-04,-0.66,-0.62
-3.543e-04,-0.7,-0.86
-3.524e-04,-0.78,-0.66
-3.505e-04,-0.76,-0.84
-3.486e-04,-0.72,-0.66
-3.467e-04,-0.78,-0.86
-3.447e-04,-0.8,-0.72
-3.428e-04,-0.78,-0.88
-3.409e-04,-0.84,-0.74
-3.390e-04,-0.76,-0.84
-3.371e-04,-0.8,-0.68
-3.351e-04,-0.72,-0.82
-3.332e-04,-0.74,-0.6
-3.313e-04,-0.62,-0.74
-3.294e-04,-0.68,-0.58
-3.275e-04,-0.68,-0.78
-3.255e-04,-0.7,-0.62
-3.236e-04,-0.74,-0.78
-3.217e-04,-0.7,-0.64
-3.198e-04,-0.72,-0.74
-3.179e-04,-0.62,-0.54
-3.159e-04,-0.62,-0.8
-3.140e-04,-0.66,-0.56
-3.121e-04,-0.76,-0.78
-3.102e-04,-0.66,-0.54
-3.083e-04,-0.6,-0.66
-3.063e-04,-0.58,-0.52
-3.044e-04,-0.64,-0.7
-3.025e-04,-0.6,-0.48
-3.006e-04,-0.56,-0.64
-2.987e-04,-0.6,-0.42
-2.967e-04,-0.46,-0.72
-2.948e-04,-0.64,-0.44
-2.929e-04,-0.64,-0.8
-2.910e-04,-0.76,-0.62
-2.891e-04,-0.72,-0.82
-2.871e-04,-0.78,-0.66
-2.852e-04,-0.7,-0.76
-2.833e-04,-0.7,-0.6
-2.814e-04,-0.64,-0.72
-2.795e-04,-0.7,-0.58
-2.775e-04,-0.64,-0.72
-2.756e-04,-0.68,-0.56
-2.737e-04,-0.64,-0.74
-2.718e-04,-0.62,-0.58
-2.699e-04,-0.72,-0.76
-2.679e-04,-0.64,-0.6
-2.660e-04,-0.7,-0.72
-2.641e-04,-0.62,-0.58
-2.622e-04,-0.7,-0.76
-2.603e-04,-0.66,-0.62
-2.583e-04,-0.72,-0.8
-2.564e-04,-0.72,-0.66
-2.545e-04,-0.7,-0.82
-2.526e-04,-0.74,-0.6
-2.507e-04,-0.64,-0.72
-2.487e-04,-0.66,-0.56
-2.468e-04,-0.58,-0.74
-2.449e-04,-0.68,-0.54
-2.430e-04,-0.66,-0.76
-2.411e-04,-0.68,-0.6
-2.391e-04,-0.68,-0.86
-2.372e-04,-0.8,-0.68
-2.353e-04,-0.72,-0.82
-2.334e-04,-0.68,-0.6
-2.315e-04,-0.64,-0.78
-2.295e-04,-0.7,-0.62
-2.276e-04,-0.7,-0.82
-2.257e-04,-0.76,-0.62
-2.238e-04,-0.68,-0.74
-2.219e-04,-0.66,-0.6
-2.199e-04,-0.7,-0.76
-2.180e-04,-0.64,-0.62
-2.161e-04,-0.76,-0.8
-2.142e-04,-0.66,-0.66
-2.123e-04,-0.74,-0.78
-2.103e-04,-0.62,-0.58
-2.084e-04,-0.66,-0.76
-2.065e-04,-0.6,-0.54
-2.046e-04,-0.74,-0.86
-2.027e-04,-0.78,-0.64
-2.007e-04,-0.72,-0.78
-1.988e-04,-0.68,-0.62
-1.969e-04,-0.7,-0.78
-1.950e-04,-0.66,-0.54
-1.931e-04,-0.52,-0.74
-1.911e-04,-0.7,-0.5
-1.892e-04,-0.64,-0.72
-1.873e-04,-0.7,-0.58
-1.854e-04,-0.62,-0.78
-1.835e-04,-0.72,-0.58
-1.815e-04,-0.72,-0.8
-1.796e-04,-0.7,-0.64
-1.777e-04,-0.72,-0.8
-1.758e-04,-0.72,-0.68
-1.739e-04,-0.76,-0.8
-1.719e-04,-0.66,-0.62
-1.700e-04,-0.78,-0.86
-1.681e-04,-0.7,-0.62
-1.662e-04,-0.76,-0.78
-1.643e-04,-0.68,-0.58
-1.623e-04,-0.66,-0.68
-1.604e-04,-0.58,-0.54
-1.585e-04,-0.64,-0.76
-1.566e-04,-0.68,-0.56
-1.547e-04,-0.58,-0.72
-1.527e-04,-0.6,-0.54
-1.508e-04,-0.66,-0.84
-1.489e-04,-0.72,-0.6
-1.470e-04,-0.74,-0.84
-1.451e-04,-0.78,-0.68
-1.431e-04,-0.68,-0.76
-1.412e-04,-0.64,-0.58
-1.393e-04,-0.62,-0.76
-1.374e-04,-0.72,-0.6
-1.355e-04,-0.68,-0.76
-1.335e-04,-0.68,-0.6
-1.316e-04,-0.66,-0.72
-1.297e-04,-0.62,-0.56
-1.278e-04,-0.68,-0.78
-1.259e-04,-0.68,-0.62
-1.239e-04,-0.7,-0.8
-1.220e-04,-0.72,-0.64
-1.201e-04,-0.74,-0.76
-1.182e-04,-0.6,-0.56
-1.163e-04,-0.62,-0.68
-1.143e-04,-0.54,-0.54
-1.124e-04,-0.66,-0.7
-1.105e-04,-0.64,-0.56
-1.086e-04,-0.66,-0.76
-1.067e-04,-0.62,-0.56
-1.047e-04,-0.7,-0.76
-1.028e-04,-0.6,-0.56
-1.009e-04,-0.7,-0.78
-9.897e-05,-0.72,-0.62
-9.705e-05,-0.66,-0.82
-9.513e-05,-0.76,-0.62
-9.321e-05,-0.62,-0.82
-9.129e-05,-0.76,-0.6
-8.937e-05,-0.72,-0.82
-8.745e-05,-0.72,-0.62
-8.553e-05,-0.64,-0.74
-8.361e-05,-0.62,-0.54
-8.169e-05,-0.6,-0.76
-7.977e-05,-0.68,-0.56
-7.785e-05,-0.7,-0.76
-7.593e-05,-0.68,-0.62
-7.401e-05,-0.68,-0.76
-7.209e-05,-0.6,-0.52
-7.017e-05,-0.58,-0.62
-6.825e-05,-0.48,-0.46
-6.633e-05,-0.58,-0.76
-6.441e-05,-0.6,-0.5
-6.249e-05,-0.7,-0.76
-6.057e-05,-0.66,-0.64
-5.865e-05,-0.68,-0.74
-5.673e-05,-0.6,-0.56
-5.481e-05,-0.66,-0.74
-5.289e-05,-0.66,-0.58
-5.097e-05,-0.64,-0.76
-4.905e-05,-0.68,-0.56
-4.713e-05,-0.58,-0.74
-4.521e-05,-0.7,-0.54
-4.329e-05,-0.66,-0.74
-4.137e-05,-0.68,-0.56
-3.945e-05,-0.56,-0.74
-3.753e-05,-0.66,-0.52
-3.561e-05,-0.68,-0.78
-3.369e-05,-0.76,-0.64
-3.177e-05,-0.7,-0.76
-2.985e-05,-0.66,-0.54
-2.793e-05,-0.62,-0.76
-2.601e-05,-0.66,-0.54
-2.409e-05,-0.74,-0.84
-2.217e-05,-0.74,-0.68
-2.025e-05,-0.76,-0.8
-1.833e-05,-0.7,-0.66
-1.641e-05,-0.74,-0.82
-1.449e-05,-0.7,-0.56
-1.257e-05,-0.64,-0.66
-1.065e-05,-0.56,-0.5
-8.725e-06,-0.6,-0.74
-6.805e-06,-0.66,-0.54
-4.885e-06,-0.68,-0.78
-2.965e-06,-0.72,-0.64
-1.045e-06,-0.68,-0.74
8.756e-07,-0.64,-0.56
2.796e-06,-0.64,-0.92
4.716e-06,-0.72,-0.6
6.636e-06,-0.94,-2.38
8.556e-06,-1.88,-0.9
1.048e-05,-2.38,-2.38
1.240e-05,-2.38,-2.38
1.432e-05,-2.38,-2.38
1.624e-05,-2.38,-2.38
1.816e-05,-2.38,-2.38
2.008e-05,-2.38,-2.38
2.200e-05,-2.38,-2.38
2.392e-05,-2.38,-2.38
2.584e-05,-2.38,-2.38
2.776e-05,-2.38,-2.38
2.968e-05,-2.38,-2.38
3.160e-05,-2.38,-2.38
3.352e-05,-2.38,-2.38
3.544e-05,-2.38,-2.38
3.736e-05,-2.38,-2.38
3.928e-05,-2.38,-2.38
4.120e-05,-2.38,-2.38
4.312e-05,-2.38,-2.38
4.504e-05,-2.38,-2.38
4.696e-05,-2.38,-2.38
4.888e-05,-2.38,-2.38
5.080e-05,-2.38,-2.38
5.272e-05,-2.38,-2.38
5.464e-05,-2.38,-2.38
5.656e-05,-2.38,-2.38
5.848e-05,-2.38,-1.88
6.040e-05,-1.88,-1.9
6.232e-05,-1.3,-0.92
6.424e-05,-0.94,-1
6.616e-05,-0.8,-0.62
6.808e-05,-0.68,-0.74
7.000e-05,-0.58,-0.42
7.192e-05,-0.48,-0.6
7.384e-05,-0.48,-0.4
7.576e-05,-0.56,-0.78
7.768e-05,-0.6,-0.5
7.960e-05,-0.76,-0.78
8.152e-05,-0.64,-0.64
8.344e-05,-0.7,-0.74
8.536e-05,-0.58,-0.56
8.728e-05,-0.66,-0.74
8.920e-05,-0.6,-0.58
9.112e-05,-0.68,-0.74
9.304e-05,-0.64,-0.52
9.496e-05,-0.6,-0.72
9.688e-05,-0.66,-0.56
9.880e-05,-0.6,-0.74
1.007e-04,-0.68,-0.56
1.026e-04,-0.64,-0.74
1.046e-04,-0.7,-0.6
1.065e-04,-0.62,-0.76
1.084e-04,-0.72,-0.6
1.103e-04,-0.64,-0.74
1.122e-04,-0.66,-0.6
1.142e-04,-0.68,-0.8
1.161e-04,-0.72,-0.62
1.180e-04,-0.7,-0.74
1.199e-04,-0.66,-0.58
1.218e-04,-0.68,-0.78
1.238e-04,-0.7,-0.6
1.257e-04,-0.68,-0.72
1.276e-04,-0.6,-0.58
1.295e-04,-0.68,-0.8
1.314e-04,-0.72,-0.62
1.334e-04,-0.76,-0.82
1.353e-04,-0.72,-0.68
1.372e-04,-0.78,-0.96
1.391e-04,-0.86,-0.72
1.410e-04,-0.92,-0.96
1.430e-04,-0.82,-0.74
1.449e-04,-0.78,-0.86
1.468e-04,-0.76,-0.68
1.487e-04,-0.72,-0.78
1.506e-04,-0.72,-0.64
1.526e-04,-0.68,-0.76
1.545e-04,-0.7,-0.62
1.564e-04,-0.62,-0.76
1.583e-04,-0.68,-0.58
1.602e-04,-0.66,-0.74
1.622e-04,-0.7,-0.62
1.641e-04,-0.66,-0.74
1.660e-04,-0.7,-0.6
1.679e-04,-0.7,-0.82
1.698e-04,-0.72,-0.64
1.718e-04,-0.72,-0.82
1.737e-04,-0.72,-0.7
1.756e-04,-0.74,-0.8
1.775e-04,-0.72,-0.66
1.794e-04,-0.76,-0.8
1.814e-04,-0.66,-0.64
1.833e-04,-0.76,-0.82
1.852e-04,-0.7,-0.68
1.871e-04,-0.74,-0.8
1.890e-04,-0.72,-0.64
1.910e-04,-0.66,-0.76
1.929e-04,-0.58,-0.52
1.948e-04,-0.7,-0.86
1.967e-04,-0.78,-0.64
1.986e-04,-0.78,-0.9
2.006e-04,-0.8,-0.66
2.025e-04,-0.66,-0.8
2.044e-04,-0.78,-0.64
2.063e-04,-0.66,-0.74
2.082e-04,-0.68,-0.6
2.102e-04,-0.64,-0.72
2.121e-04,-0.68,-0.6
2.140e-04,-0.66,-0.8
2.159e-04,-0.7,-0.6
2.178e-04,-0.76,-0.8
2.198e-04,-0.72,-0.64
2.217e-04,-0.74,-0.84
2.236e-04,-0.7,-0.66
2.255e-04,-0.82,-0.84
2.275e-04,-0.72,-0.68
2.294e-04,-0.76,-0.8
2.313e-04,-0.72,-0.66
2.332e-04,-0.76,-0.78
2.351e-04,-0.7,-0.62
2.371e-04,-0.68,-0.86
2.390e-04,-0.74,-0.58
2.409e-04,-0.78,-0.86
2.428e-04,-0.8,-0.68
2.447e-04,-0.72,-0.82
2.467e-04,-0.72,-0.64
2.486e-04,-0.76,-0.84
2.505e-04,-0.82,-0.62
2.524e-04,-0.64,-0.72
2.543e-04,-0.7,-0.6
2.563e-04,-0.62,-0.72
2.582e-04,-0.66,-0.58
2.601e-04,-0.6,-0.82
2.620e-04,-0.68,-0.58
2.639e-04,-0.8,-0.84
2.659e-04,-0.74,-0.64
2.678e-04,-0.72,-0.76
2.697e-04,-0.66,-0.62
2.716e-04,-0.7,-0.74
2.735e-04,-0.56,-0.54
2.755e-04,-0.66,-0.72
2.774e-04,-0.62,-0.58
2.793e-04,-0.72,-0.9
2.812e-04,-0.74,-0.64
2.831e-04,-0.8,-0.86
2.851e-04,-0.68,-0.68
2.870e-04,-0.74,-0.84
2.889e-04,-0.78,-0.68
2.908e-04,-0.76,-0.9
2.927e-04,-0.84,-0.72
2.947e-04,-0.78,-0.86
2.966e-04,-0.74,-0.6
2.985e-04,-0.64,-0.76
3.004e-04,-0.7,-0.54
3.023e-04,-0.54,-0.72
3.043e-04,-0.66,-0.52
3.062e-04,-0.66,-0.74
